"DateTime","(deg F) Mean Temperature (CFSR) at California, 2010-01-01 to 2019-03-14"
"2018-07-13:12 AM",76.9537
"2018-07-14:12 AM",78.2812
"2018-07-15:12 AM",78.1257
"2018-07-16:12 AM",77.8197
"2018-07-17:12 AM",78.7208
"2018-07-18:12 AM",78.9251
"2018-07-19:12 AM",78.9766
"2018-07-20:12 AM",77.1928
"2018-07-21:12 AM",76.5981
"2018-07-22:12 AM",76.6459
"2018-07-23:12 AM",79.4235
"2018-07-24:12 AM",81.6309
"2018-07-25:12 AM",81.9973
"2018-07-26:12 AM",82.8126
"2018-07-27:12 AM",80.9229
"2018-07-28:12 AM",79.5348
"2018-07-29:12 AM",78.4567
"2018-07-30:12 AM",78.7775
"2018-07-31:12 AM",79.4804
"2018-08-01:12 AM",78.6481
"2018-08-02:12 AM",77.2684
"2018-08-03:12 AM",76.2012
"2018-08-04:12 AM",76.0021
"2018-08-05:12 AM",74.635
"2018-08-06:12 AM",76.0671
"2018-08-07:12 AM",78.51
"2018-08-08:12 AM",77.6714
"2018-08-09:12 AM",78.8277
"2018-08-10:12 AM",78.6814
"2018-08-11:12 AM",77.2545
"2018-08-12:12 AM",76.0732
"2018-08-13:12 AM",74.6271
"2018-08-14:12 AM",74.0086
"2018-08-15:12 AM",73.7312
"2018-08-16:12 AM",74.0568
"2018-08-17:12 AM",75.6882
"2018-08-18:12 AM",77.1015
"2018-08-19:12 AM",77.252
"2018-08-20:12 AM",75.7733
"2018-08-21:12 AM",72.826
"2018-08-22:12 AM",71.4558
"2018-08-23:12 AM",70.7956
"2018-08-24:12 AM",69.6954
"2018-08-25:12 AM",70.0851
"2018-08-26:12 AM",70.1245
"2018-08-27:12 AM",69.278
"2018-08-28:12 AM",69.4654
"2018-08-29:12 AM",69.5696
"2018-08-30:12 AM",68.8971
"2018-08-31:12 AM",69.1282
"2018-09-01:12 AM",70.956
"2018-09-02:12 AM",73.0384
"2018-09-03:12 AM",72.5733
"2018-09-04:12 AM",72.2968
"2018-09-05:12 AM",72.0448
"2018-09-06:12 AM",72.1639
"2018-09-07:12 AM",74.5268
"2018-09-08:12 AM",74.7804
"2018-09-09:12 AM",73.3696
"2018-09-10:12 AM",71.7116
"2018-09-11:12 AM",69.6015
"2018-09-12:12 AM",65.9898
"2018-09-13:12 AM",64.6086
"2018-09-14:12 AM",65.6128
"2018-09-15:12 AM",65.4348
"2018-09-16:12 AM",64.9297
"2018-09-17:12 AM",65.4377
"2018-09-18:12 AM",65.307
"2018-09-19:12 AM",65.763
"2018-09-20:12 AM",68.405
"2018-09-21:12 AM",69.6691
"2018-09-22:12 AM",69.1547
"2018-09-23:12 AM",68.8613
"2018-09-24:12 AM",67.9424
"2018-09-25:12 AM",69.55
"2018-09-26:12 AM",71.8563
"2018-09-27:12 AM",73.1228
"2018-09-28:12 AM",70.7059
"2018-09-29:12 AM",64.5148
"2018-09-30:12 AM",64.0965
"2018-10-01:12 AM",64.9787
"2018-10-02:12 AM",65.7552
"2018-10-03:12 AM",62.0985
"2018-10-04:12 AM",59.99
"2018-10-05:12 AM",59.1699
"2018-10-06:12 AM",59.6709
"2018-10-07:12 AM",58.8079
"2018-10-08:12 AM",59.9977
"2018-10-09:12 AM",60.6065
"2018-10-10:12 AM",58.2291
"2018-10-11:12 AM",57.0132
"2018-10-12:12 AM",60.8639
"2018-10-13:12 AM",61.567
"2018-10-14:12 AM",59.1566
"2018-10-15:12 AM",57.2198
"2018-10-16:12 AM",58.8906
"2018-10-17:12 AM",59.6775
"2018-10-18:12 AM",59.9891
"2018-10-19:12 AM",62.7879
"2018-10-20:12 AM",63.5929
"2018-10-21:12 AM",61.8825
"2018-10-22:12 AM",60.0118
"2018-10-23:12 AM",58.6746
"2018-10-24:12 AM",60.2254
"2018-10-25:12 AM",61.4471
"2018-10-26:12 AM",63.7923
"2018-10-27:12 AM",64.0443
"2018-10-28:12 AM",61.6827
"2018-10-29:12 AM",58.1338
"2018-10-30:12 AM",55.6185
"2018-10-31:12 AM",56.4516
"2018-11-01:12 AM",60.3725
"2018-11-02:12 AM",61.4649
"2018-11-03:12 AM",61.7455
"2018-11-04:12 AM",61.5972
"2018-11-05:12 AM",58.6416
"2018-11-06:12 AM",56.6604
"2018-11-07:12 AM",55.4797
"2018-11-08:12 AM",52.7824
"2018-11-09:12 AM",51.4738
"2018-11-10:12 AM",50.4477
"2018-11-11:12 AM",49.8051
"2018-11-12:12 AM",50.2369
"2018-11-13:12 AM",50.5148
"2018-11-14:12 AM",51.6234
"2018-11-15:12 AM",52.8071
"2018-11-16:12 AM",52.7758
"2018-11-17:12 AM",50.7987
"2018-11-18:12 AM",50.9281
"2018-11-19:12 AM",50.5116
"2018-11-20:12 AM",51.4922
"2018-11-21:12 AM",49.3342
"2018-11-22:12 AM",49.5021
"2018-11-23:12 AM",48.3314
"2018-11-24:12 AM",50.7168
"2018-11-25:12 AM",49.9383
"2018-11-26:12 AM",49.8733
"2018-11-27:12 AM",50.3118
"2018-11-28:12 AM",49.7943
"2018-11-29:12 AM",48.0801
"2018-11-30:12 AM",45.3339
"2018-12-01:12 AM",42.3171
"2018-12-02:12 AM",40.0179
"2018-12-03:12 AM",38.9494
"2018-12-04:12 AM",42.0913
"2018-12-05:12 AM",42.8986
"2018-12-06:12 AM",42.3334
"2018-12-07:12 AM",42.9649
"2018-12-08:12 AM",43.9192
"2018-12-09:12 AM",44.3181
"2018-12-10:12 AM",45.0757
"2018-12-11:12 AM",44.0978
"2018-12-12:12 AM",44.8437
"2018-12-13:12 AM",44.8039
"2018-12-14:12 AM",45.8591
"2018-12-15:12 AM",46.4209
"2018-12-16:12 AM",47.4748
"2018-12-17:12 AM",47.55
"2018-12-18:12 AM",46.0933
"2018-12-19:12 AM",48.3064
"2018-12-20:12 AM",48.4371
"2018-12-21:12 AM",48.5064
"2018-12-22:12 AM",45.8168
"2018-12-23:12 AM",46.4905
"2018-12-24:12 AM",45.9898
"2018-12-25:12 AM",44.1754
"2018-12-26:12 AM",41.6478
"2018-12-27:12 AM",39.591
"2018-12-28:12 AM",36.8017
"2018-12-29:12 AM",39.0096
"2018-12-30:12 AM",41.9122
"2018-12-31:12 AM",38.3059
"2019-01-01:12 AM",34.7288
"2019-01-02:12 AM",37.8039
"2019-01-03:12 AM",39.8113
"2019-01-04:12 AM",41.841
"2019-01-05:12 AM",40.9793
"2019-01-06:12 AM",40.5369
"2019-01-07:12 AM",44.222
"2019-01-08:12 AM",46.3473
"2019-01-09:12 AM",46.9774
"2019-01-10:12 AM",46.558
"2019-01-11:12 AM",45.5419
"2019-01-12:12 AM",44.8322
"2019-01-13:12 AM",42.6603
"2019-01-14:12 AM",41.4041
"2019-01-15:12 AM",42.01
"2019-01-16:12 AM",45.9147
"2019-01-17:12 AM",47.779
"2019-01-18:12 AM",46.5597
"2019-01-19:12 AM",48.8397
"2019-01-20:12 AM",48.5784
"2019-01-21:12 AM",42.3595
"2019-01-22:12 AM",39.5082
"2019-01-23:12 AM",42.5608
"2019-01-24:12 AM",45.6478
"2019-01-25:12 AM",46.0706
"2019-01-26:12 AM",48.5742
"2019-01-27:12 AM",50.6363
"2019-01-28:12 AM",50.8915
"2019-01-29:12 AM",51.2177
"2019-01-30:12 AM",49.5032
"2019-01-31:12 AM",48.9994
"2019-02-01:12 AM",47.3151
"2019-02-02:12 AM",46.9355
"2019-02-03:12 AM",43.7236
"2019-02-04:12 AM",41.3618
"2019-02-05:12 AM",35.6823
"2019-02-06:12 AM",33.2343
"2019-02-07:12 AM",34.4275
"2019-02-08:12 AM",36.2386
"2019-02-09:12 AM",37.148
"2019-02-10:12 AM",35.877
"2019-02-11:12 AM",34.4901
"2019-02-12:12 AM",37.4824
"2019-02-13:12 AM",42.154
"2019-02-14:12 AM",45.9657
"2019-02-15:12 AM",40.593
"2019-02-16:12 AM",38.0237
"2019-02-17:12 AM",34.6993
"2019-02-18:12 AM",32.8131
"2019-02-19:12 AM",33.7444
"2019-02-20:12 AM",35.616
"2019-02-21:12 AM",34.0713
"2019-02-22:12 AM",33.8787
"2019-02-23:12 AM",36.2012
"2019-02-24:12 AM",41.0176
"2019-02-25:12 AM",43.693
"2019-02-26:12 AM",45.3007
"2019-02-27:12 AM",46.278
"2019-02-28:12 AM",46.6327
"2019-03-01:12 AM",46.3255
"2019-03-02:12 AM",47.5534
"2019-03-03:12 AM",47.757
"2019-03-04:12 AM",46.8046
"2019-03-05:12 AM",46.0593
"2019-03-06:12 AM",48.5123
"2019-03-07:12 AM",45.5184
"2019-03-08:12 AM",40.5523
"2019-03-09:12 AM",38.8807
"2019-03-10:12 AM",40.8295
"2019-03-11:12 AM",42.4945
"2019-03-12:12 AM",44.1554
"2019-03-13:12 AM",42.2677
"2019-03-14:12 AM",42.8635
"2019-03-15:12 AM",45.9012
