"DateTime","(deg F) Mean Temperature (CFSR) at Tennessee, 2010-01-01 to 2019-03-14"
"2018-07-09:12 AM",77.2441
"2018-07-10:12 AM",79.0893
"2018-07-11:12 AM",80.6974
"2018-07-12:12 AM",80.5816
"2018-07-13:12 AM",79.4518
"2018-07-14:12 AM",80.4711
"2018-07-15:12 AM",79.9471
"2018-07-16:12 AM",79.8436
"2018-07-17:12 AM",80.154
"2018-07-18:12 AM",78.3262
"2018-07-19:12 AM",78.0366
"2018-07-20:12 AM",80.2134
"2018-07-21:12 AM",78.1927
"2018-07-22:12 AM",72.0525
"2018-07-23:12 AM",73.6428
"2018-07-24:12 AM",74.9057
"2018-07-25:12 AM",75.5272
"2018-07-26:12 AM",75.6784
"2018-07-27:12 AM",75.5715
"2018-07-28:12 AM",73.7163
"2018-07-29:12 AM",75.1973
"2018-07-30:12 AM",76.2559
"2018-07-31:12 AM",74.7338
"2018-08-01:12 AM",72.3387
"2018-08-02:12 AM",72.4806
"2018-08-03:12 AM",75.2763
"2018-08-04:12 AM",77.8575
"2018-08-05:12 AM",78.9463
"2018-08-06:12 AM",80.143
"2018-08-07:12 AM",80.0764
"2018-08-08:12 AM",77.9756
"2018-08-09:12 AM",74.8238
"2018-08-10:12 AM",72.9108
"2018-08-11:12 AM",75.1158
"2018-08-12:12 AM",76.888
"2018-08-13:12 AM",74.5131
"2018-08-14:12 AM",74.9856
"2018-08-15:12 AM",76.5241
"2018-08-16:12 AM",76.9924
"2018-08-17:12 AM",78.7127
"2018-08-18:12 AM",75.5859
"2018-08-19:12 AM",76.3578
"2018-08-20:12 AM",75.3222
"2018-08-21:12 AM",73.0341
"2018-08-22:12 AM",72.7306
"2018-08-23:12 AM",67.4607
"2018-08-24:12 AM",70.3067
"2018-08-25:12 AM",74.5662
"2018-08-26:12 AM",78.0244
"2018-08-27:12 AM",78.8209
"2018-08-28:12 AM",79.6035
"2018-08-29:12 AM",79.6658
"2018-08-30:12 AM",78.2928
"2018-08-31:12 AM",75.9837
"2018-09-01:12 AM",77.4235
"2018-09-02:12 AM",78.4515
"2018-09-03:12 AM",78.8776
"2018-09-04:12 AM",78.5541
"2018-09-05:12 AM",75.4956
"2018-09-06:12 AM",76.0705
"2018-09-07:12 AM",76.6252
"2018-09-08:12 AM",76.9302
"2018-09-09:12 AM",71.5618
"2018-09-10:12 AM",65.9169
"2018-09-11:12 AM",65.2482
"2018-09-12:12 AM",70.2338
"2018-09-13:12 AM",75.1197
"2018-09-14:12 AM",77.1456
"2018-09-15:12 AM",78.0393
"2018-09-16:12 AM",74.0282
"2018-09-17:12 AM",72.5088
"2018-09-18:12 AM",73.3435
"2018-09-19:12 AM",75.0063
"2018-09-20:12 AM",78.0514
"2018-09-21:12 AM",78.2179
"2018-09-22:12 AM",71.6212
"2018-09-23:12 AM",69.3241
"2018-09-24:12 AM",70.6176
"2018-09-25:12 AM",72.3616
"2018-09-26:12 AM",69.7545
"2018-09-27:12 AM",63.7185
"2018-09-28:12 AM",62.4277
"2018-09-29:12 AM",63.4716
"2018-09-30:12 AM",66.8491
"2018-10-01:12 AM",70.6566
"2018-10-02:12 AM",71.1934
"2018-10-03:12 AM",72.3709
"2018-10-04:12 AM",73.2654
"2018-10-05:12 AM",73.8156
"2018-10-06:12 AM",74.2064
"2018-10-07:12 AM",74.0543
"2018-10-08:12 AM",73.7123
"2018-10-09:12 AM",73.5762
"2018-10-10:12 AM",73.2607
"2018-10-11:12 AM",60.6661
"2018-10-12:12 AM",51.766
"2018-10-13:12 AM",51.9825
"2018-10-14:12 AM",57.6066
"2018-10-15:12 AM",61.0383
"2018-10-16:12 AM",52.0988
"2018-10-17:12 AM",52.3285
"2018-10-18:12 AM",50.3132
"2018-10-19:12 AM",53.5843
"2018-10-20:12 AM",56.1981
"2018-10-21:12 AM",41.3753
"2018-10-22:12 AM",43.5378
"2018-10-23:12 AM",48.3431
"2018-10-24:12 AM",49.0559
"2018-10-25:12 AM",49.4715
"2018-10-26:12 AM",50.466
"2018-10-27:12 AM",48.9119
"2018-10-28:12 AM",53.8828
"2018-10-29:12 AM",49.1358
"2018-10-30:12 AM",54.9684
"2018-10-31:12 AM",62.7274
"2018-11-01:12 AM",60.6807
"2018-11-02:12 AM",48.2518
"2018-11-03:12 AM",46.0681
"2018-11-04:12 AM",50.601
"2018-11-05:12 AM",56.5387
"2018-11-06:12 AM",57.3845
"2018-11-07:12 AM",50.9059
"2018-11-08:12 AM",46.8396
"2018-11-09:12 AM",45.3079
"2018-11-10:12 AM",31.7449
"2018-11-11:12 AM",35.6329
"2018-11-12:12 AM",40.4357
"2018-11-13:12 AM",37.1212
"2018-11-14:12 AM",34.1631
"2018-11-15:12 AM",33.5385
"2018-11-16:12 AM",35.9008
"2018-11-17:12 AM",43.2507
"2018-11-18:12 AM",47.7099
"2018-11-19:12 AM",48.3624
"2018-11-20:12 AM",41.4696
"2018-11-21:12 AM",36.7131
"2018-11-22:12 AM",40.8475
"2018-11-23:12 AM",44.4105
"2018-11-24:12 AM",48.1217
"2018-11-25:12 AM",49.5957
"2018-11-26:12 AM",36.6085
"2018-11-27:12 AM",28.2151
"2018-11-28:12 AM",28.3239
"2018-11-29:12 AM",40.0383
"2018-11-30:12 AM",56.2888
"2018-12-01:12 AM",57.2013
"2018-12-02:12 AM",54.9729
"2018-12-03:12 AM",41.8284
"2018-12-04:12 AM",35.9829
"2018-12-05:12 AM",30.4452
"2018-12-06:12 AM",33.4976
"2018-12-07:12 AM",36.5558
"2018-12-08:12 AM",35.301
"2018-12-09:12 AM",33.2024
"2018-12-10:12 AM",32.4023
"2018-12-11:12 AM",30.7587
"2018-12-12:12 AM",38.8069
"2018-12-13:12 AM",45.4786
"2018-12-14:12 AM",49.3527
"2018-12-15:12 AM",49.0375
"2018-12-16:12 AM",45.6087
"2018-12-17:12 AM",43.5227
"2018-12-18:12 AM",39.7173
"2018-12-19:12 AM",43.8413
"2018-12-20:12 AM",45.5691
"2018-12-21:12 AM",39.7186
"2018-12-22:12 AM",37.531
"2018-12-23:12 AM",39.4925
"2018-12-24:12 AM",34.5337
"2018-12-25:12 AM",37.6498
"2018-12-26:12 AM",42.7746
"2018-12-27:12 AM",48.7864
"2018-12-28:12 AM",51.7343
"2018-12-29:12 AM",39.9209
"2018-12-30:12 AM",43.6951
"2018-12-31:12 AM",57.4723
"2019-01-01:12 AM",49.5437
"2019-01-02:12 AM",42.8749
"2019-01-03:12 AM",43.1685
"2019-01-04:12 AM",46.0616
"2019-01-05:12 AM",41.6277
"2019-01-06:12 AM",45.3225
"2019-01-07:12 AM",51.6144
"2019-01-08:12 AM",55.0027
"2019-01-09:12 AM",37.4351
"2019-01-10:12 AM",28.8448
"2019-01-11:12 AM",31.9548
"2019-01-12:12 AM",38.5695
"2019-01-13:12 AM",39.758
"2019-01-14:12 AM",35.0794
"2019-01-15:12 AM",34.0747
"2019-01-16:12 AM",34.9684
"2019-01-17:12 AM",40.0093
"2019-01-18:12 AM",42.9649
"2019-01-19:12 AM",47.9871
"2019-01-20:12 AM",26.2731
"2019-01-21:12 AM",23.4707
"2019-01-22:12 AM",33.8187
"2019-01-23:12 AM",45.1992
"2019-01-24:12 AM",32.2785
"2019-01-25:12 AM",27.9748
"2019-01-26:12 AM",32.6151
"2019-01-27:12 AM",35.8979
"2019-01-28:12 AM",41.0949
"2019-01-29:12 AM",27.4861
"2019-01-30:12 AM",21.706
"2019-01-31:12 AM",23.8593
"2019-02-01:12 AM",37.3951
"2019-02-02:12 AM",43.1051
"2019-02-03:12 AM",49.2814
"2019-02-04:12 AM",54.6514
"2019-02-05:12 AM",59.5409
"2019-02-06:12 AM",62.7089
"2019-02-07:12 AM",62.6148
"2019-02-08:12 AM",33.7437
"2019-02-09:12 AM",30.7879
"2019-02-10:12 AM",37.1167
"2019-02-11:12 AM",47.4523
"2019-02-12:12 AM",50.292
"2019-02-13:12 AM",36.946
"2019-02-14:12 AM",44.7075
"2019-02-15:12 AM",46.8541
"2019-02-16:12 AM",37.2393
"2019-02-17:12 AM",42.366
"2019-02-18:12 AM",36.0118
"2019-02-19:12 AM",33.9966
"2019-02-20:12 AM",45.7565
"2019-02-21:12 AM",45.3772
"2019-02-22:12 AM",46.4466
"2019-02-23:12 AM",54.9396
"2019-02-24:12 AM",45.8699
"2019-02-25:12 AM",36.99
"2019-02-26:12 AM",43.3609
"2019-02-27:12 AM",50.9954
"2019-02-28:12 AM",47.5876
"2019-03-01:12 AM",42.7563
"2019-03-02:12 AM",40.8531
"2019-03-03:12 AM",38.1511
"2019-03-04:12 AM",26.3228
"2019-03-05:12 AM",25.4923
"2019-03-06:12 AM",24.949
"2019-03-07:12 AM",33.8772
"2019-03-08:12 AM",41.8239
"2019-03-09:12 AM",53.6234
"2019-03-10:12 AM",53.4218
"2019-03-11:12 AM",48.2526
"2019-03-12:12 AM",46.855
"2019-03-13:12 AM",55.8574
"2019-03-14:12 AM",61.482
"2019-03-15:12 AM",48.2029
