"DateTime","(deg F) Mean Temperature (CFSR) at Vermont, 2010-01-01 to 2019-03-14"
"2018-07-07:12 AM",59.828
"2018-07-08:12 AM",65.484
"2018-07-09:12 AM",69.4395
"2018-07-10:12 AM",69.71
"2018-07-11:12 AM",63.7268
"2018-07-12:12 AM",62.9789
"2018-07-13:12 AM",67.8826
"2018-07-14:12 AM",64.2101
"2018-07-15:12 AM",70.0372
"2018-07-16:12 AM",71.9717
"2018-07-17:12 AM",70.7148
"2018-07-18:12 AM",61.4496
"2018-07-19:12 AM",61.1377
"2018-07-20:12 AM",67.1673
"2018-07-21:12 AM",67.3722
"2018-07-22:12 AM",61.3242
"2018-07-23:12 AM",67.8684
"2018-07-24:12 AM",73.7721
"2018-07-25:12 AM",70.8957
"2018-07-26:12 AM",69.0334
"2018-07-27:12 AM",68.439
"2018-07-28:12 AM",68.4736
"2018-07-29:12 AM",63.5837
"2018-07-30:12 AM",65.4399
"2018-07-31:12 AM",66.7447
"2018-08-01:12 AM",70.2172
"2018-08-02:12 AM",72.975
"2018-08-03:12 AM",67.021
"2018-08-04:12 AM",69.3806
"2018-08-05:12 AM",70.5711
"2018-08-06:12 AM",74.8009
"2018-08-07:12 AM",72.3148
"2018-08-08:12 AM",70.435
"2018-08-09:12 AM",69.9291
"2018-08-10:12 AM",64.8619
"2018-08-11:12 AM",62.4481
"2018-08-12:12 AM",62.9096
"2018-08-13:12 AM",66.4588
"2018-08-14:12 AM",69.2011
"2018-08-15:12 AM",69.7033
"2018-08-16:12 AM",68.0223
"2018-08-17:12 AM",64.8261
"2018-08-18:12 AM",65.5662
"2018-08-19:12 AM",63.7126
"2018-08-20:12 AM",63.9986
"2018-08-21:12 AM",65.1474
"2018-08-22:12 AM",63.2532
"2018-08-23:12 AM",58.2854
"2018-08-24:12 AM",63.8402
"2018-08-25:12 AM",66.574
"2018-08-26:12 AM",65.8794
"2018-08-27:12 AM",70.2223
"2018-08-28:12 AM",76.6972
"2018-08-29:12 AM",74.9356
"2018-08-30:12 AM",64.765
"2018-08-31:12 AM",58.5682
"2018-09-01:12 AM",63.2084
"2018-09-02:12 AM",67.3412
"2018-09-03:12 AM",72.0167
"2018-09-04:12 AM",68.8714
"2018-09-05:12 AM",70.849
"2018-09-06:12 AM",69.4279
"2018-09-07:12 AM",59.2281
"2018-09-08:12 AM",53.1653
"2018-09-09:12 AM",48.5553
"2018-09-10:12 AM",49.957
"2018-09-11:12 AM",57.8345
"2018-09-12:12 AM",62.6599
"2018-09-13:12 AM",63.8249
"2018-09-14:12 AM",61.6464
"2018-09-15:12 AM",64.8079
"2018-09-16:12 AM",68.1895
"2018-09-17:12 AM",69.9584
"2018-09-18:12 AM",68.54
"2018-09-19:12 AM",59.1841
"2018-09-20:12 AM",55.6039
"2018-09-21:12 AM",57.4214
"2018-09-22:12 AM",54.3909
"2018-09-23:12 AM",48.5323
"2018-09-24:12 AM",47.1992
"2018-09-25:12 AM",47.1951
"2018-09-26:12 AM",63.9675
"2018-09-27:12 AM",55.677
"2018-09-28:12 AM",54.336
"2018-09-29:12 AM",51.2868
"2018-09-30:12 AM",48.4408
"2018-10-01:12 AM",48.2279
"2018-10-02:12 AM",49.287
"2018-10-03:12 AM",51.1315
"2018-10-04:12 AM",58.2451
"2018-10-05:12 AM",46.2004
"2018-10-06:12 AM",48.9825
"2018-10-07:12 AM",54.4136
"2018-10-08:12 AM",49.0046
"2018-10-09:12 AM",61.9398
"2018-10-10:12 AM",67.6285
"2018-10-11:12 AM",62.6194
"2018-10-12:12 AM",48.9808
"2018-10-13:12 AM",41.4475
"2018-10-14:12 AM",39.0988
"2018-10-15:12 AM",44.2868
"2018-10-16:12 AM",39.7675
"2018-10-17:12 AM",39.3044
"2018-10-18:12 AM",30.0582
"2018-10-19:12 AM",39.3246
"2018-10-20:12 AM",45.3799
"2018-10-21:12 AM",33.8977
"2018-10-22:12 AM",32.6664
"2018-10-23:12 AM",36.4744
"2018-10-24:12 AM",35.4189
"2018-10-25:12 AM",31.3398
"2018-10-26:12 AM",29.1429
"2018-10-27:12 AM",32.8671
"2018-10-28:12 AM",34.8517
"2018-10-29:12 AM",38.419
"2018-10-30:12 AM",33.9274
"2018-10-31:12 AM",36.9646
"2018-11-01:12 AM",44.0006
"2018-11-02:12 AM",47.7023
"2018-11-03:12 AM",42.8643
"2018-11-04:12 AM",33.1558
"2018-11-05:12 AM",34.9621
"2018-11-06:12 AM",40.7284
"2018-11-07:12 AM",45.1911
"2018-11-08:12 AM",37.4814
"2018-11-09:12 AM",34.3751
"2018-11-10:12 AM",32.0927
"2018-11-11:12 AM",24.3176
"2018-11-12:12 AM",28.501
"2018-11-13:12 AM",31.9996
"2018-11-14:12 AM",14.4865
"2018-11-15:12 AM",18.2421
"2018-11-16:12 AM",23.3964
"2018-11-17:12 AM",31.1356
"2018-11-18:12 AM",19.4212
"2018-11-19:12 AM",29.2512
"2018-11-20:12 AM",28.2105
"2018-11-21:12 AM",19.4373
"2018-11-22:12 AM",2.7761
"2018-11-23:12 AM",5.5459
"2018-11-24:12 AM",22.4388
"2018-11-25:12 AM",33.6601
"2018-11-26:12 AM",32.502
"2018-11-27:12 AM",29.6195
"2018-11-28:12 AM",29.2795
"2018-11-29:12 AM",29.5747
"2018-11-30:12 AM",23.9392
"2018-12-01:12 AM",26.1275
"2018-12-02:12 AM",32.0652
"2018-12-03:12 AM",34.1123
"2018-12-04:12 AM",22.447
"2018-12-05:12 AM",17.794
"2018-12-06:12 AM",23.7749
"2018-12-07:12 AM",19.5307
"2018-12-08:12 AM",9.1305
"2018-12-09:12 AM",17.9436
"2018-12-10:12 AM",17.722
"2018-12-11:12 AM",12.7828
"2018-12-12:12 AM",15.2208
"2018-12-13:12 AM",11.6037
"2018-12-14:12 AM",27.6062
"2018-12-15:12 AM",33.0523
"2018-12-16:12 AM",27.1004
"2018-12-17:12 AM",30.1086
"2018-12-18:12 AM",15.9199
"2018-12-19:12 AM",16.8229
"2018-12-20:12 AM",26.5779
"2018-12-21:12 AM",36.0172
"2018-12-22:12 AM",34.1235
"2018-12-23:12 AM",22.8621
"2018-12-24:12 AM",23.985
"2018-12-25:12 AM",18.7261
"2018-12-26:12 AM",18.46
"2018-12-27:12 AM",18.5009
"2018-12-28:12 AM",29.0444
"2018-12-29:12 AM",30.144
"2018-12-30:12 AM",19.4868
"2018-12-31:12 AM",26.4551
"2019-01-01:12 AM",29.6609
"2019-01-02:12 AM",15.1916
"2019-01-03:12 AM",24.9159
"2019-01-04:12 AM",27.8305
"2019-01-05:12 AM",29.0257
"2019-01-06:12 AM",25.1058
"2019-01-07:12 AM",10.1262
"2019-01-08:12 AM",23.184
"2019-01-09:12 AM",28.1566
"2019-01-10:12 AM",19.7686
"2019-01-11:12 AM",3.015
"2019-01-12:12 AM",1.0238
"2019-01-13:12 AM",0.8128
"2019-01-14:12 AM",3.7089
"2019-01-15:12 AM",12.513
"2019-01-16:12 AM",20.6499
"2019-01-17:12 AM",2.7113
"2019-01-18:12 AM",18.1459
"2019-01-19:12 AM",8.2346
"2019-01-20:12 AM",6.5952
"2019-01-21:12 AM",-7.5237
"2019-01-22:12 AM",-4.8042
"2019-01-23:12 AM",20.3628
"2019-01-24:12 AM",34.3774
"2019-01-25:12 AM",18.0068
"2019-01-26:12 AM",12.2358
"2019-01-27:12 AM",16.1053
"2019-01-28:12 AM",2.2935
"2019-01-29:12 AM",10.3257
"2019-01-30:12 AM",11.9232
"2019-01-31:12 AM",-0.8545
"2019-02-01:12 AM",-0.1977
"2019-02-02:12 AM",5.2131
"2019-02-03:12 AM",20.5011
"2019-02-04:12 AM",34.0911
"2019-02-05:12 AM",34.3746
"2019-02-06:12 AM",22.0026
"2019-02-07:12 AM",30.9636
"2019-02-08:12 AM",29.7761
"2019-02-09:12 AM",12.8266
"2019-02-10:12 AM",12.5249
"2019-02-11:12 AM",12.9108
"2019-02-12:12 AM",8.7057
"2019-02-13:12 AM",23.2578
"2019-02-14:12 AM",15.8068
"2019-02-15:12 AM",26.6554
"2019-02-16:12 AM",19.5285
"2019-02-17:12 AM",12.0862
"2019-02-18:12 AM",13.6589
"2019-02-19:12 AM",4.9798
"2019-02-20:12 AM",10.6862
"2019-02-21:12 AM",25.6998
"2019-02-22:12 AM",23.2795
"2019-02-23:12 AM",16.0533
"2019-02-24:12 AM",28.5768
"2019-02-25:12 AM",19.8615
"2019-02-26:12 AM",5.0346
"2019-02-27:12 AM",0.9059
"2019-02-28:12 AM",3.9429
"2019-03-01:12 AM",10.1383
"2019-03-02:12 AM",20.9836
"2019-03-03:12 AM",23.9601
"2019-03-04:12 AM",22.2156
"2019-03-05:12 AM",10.3482
"2019-03-06:12 AM",6.6065
"2019-03-07:12 AM",6.4866
"2019-03-08:12 AM",12.6667
"2019-03-09:12 AM",13.8848
"2019-03-10:12 AM",24.121
"2019-03-11:12 AM",29.9082
"2019-03-12:12 AM",22.1443
"2019-03-13:12 AM",22.2314
"2019-03-14:12 AM",30.0137
"2019-03-15:12 AM",38.5165
