"DateTime","(deg F) Mean Temperature (CFSR) at Oregon, 2010-01-01 to 2019-03-14"
"2018-07-11:12 AM",65.1016
"2018-07-12:12 AM",69.9055
"2018-07-13:12 AM",72.1157
"2018-07-14:12 AM",72.0252
"2018-07-15:12 AM",72.4672
"2018-07-16:12 AM",72.4329
"2018-07-17:12 AM",71.8165
"2018-07-18:12 AM",69.055
"2018-07-19:12 AM",67.3723
"2018-07-20:12 AM",65.1488
"2018-07-21:12 AM",64.0605
"2018-07-22:12 AM",66.4126
"2018-07-23:12 AM",70.2061
"2018-07-24:12 AM",73.1538
"2018-07-25:12 AM",73.2517
"2018-07-26:12 AM",73.132
"2018-07-27:12 AM",71.3665
"2018-07-28:12 AM",70.1767
"2018-07-29:12 AM",71.7199
"2018-07-30:12 AM",73.342
"2018-07-31:12 AM",73.2204
"2018-08-01:12 AM",70.7808
"2018-08-02:12 AM",66.4734
"2018-08-03:12 AM",62.5089
"2018-08-04:12 AM",62.4085
"2018-08-05:12 AM",65.3805
"2018-08-06:12 AM",68.4829
"2018-08-07:12 AM",72.0716
"2018-08-08:12 AM",74.7941
"2018-08-09:12 AM",76.638
"2018-08-10:12 AM",75.3633
"2018-08-11:12 AM",69.0406
"2018-08-12:12 AM",64.477
"2018-08-13:12 AM",66.585
"2018-08-14:12 AM",69.0953
"2018-08-15:12 AM",69.8479
"2018-08-16:12 AM",70.7382
"2018-08-17:12 AM",67.6008
"2018-08-18:12 AM",66.4623
"2018-08-19:12 AM",67.1646
"2018-08-20:12 AM",66.9434
"2018-08-21:12 AM",66.8646
"2018-08-22:12 AM",65.923
"2018-08-23:12 AM",64.8734
"2018-08-24:12 AM",60.454
"2018-08-25:12 AM",57.3742
"2018-08-26:12 AM",57.0139
"2018-08-27:12 AM",56.9066
"2018-08-28:12 AM",59.2194
"2018-08-29:12 AM",62.7552
"2018-08-30:12 AM",60.7726
"2018-08-31:12 AM",58.8997
"2018-09-01:12 AM",58.6639
"2018-09-02:12 AM",61.2009
"2018-09-03:12 AM",62.7042
"2018-09-04:12 AM",62.3484
"2018-09-05:12 AM",65.3925
"2018-09-06:12 AM",65.8996
"2018-09-07:12 AM",65.6028
"2018-09-08:12 AM",61.4707
"2018-09-09:12 AM",59.2473
"2018-09-10:12 AM",58.3831
"2018-09-11:12 AM",53.5057
"2018-09-12:12 AM",50.8685
"2018-09-13:12 AM",51.9168
"2018-09-14:12 AM",52.5778
"2018-09-15:12 AM",51.9161
"2018-09-16:12 AM",52.6458
"2018-09-17:12 AM",53.3674
"2018-09-18:12 AM",54.2683
"2018-09-19:12 AM",51.9584
"2018-09-20:12 AM",52.6059
"2018-09-21:12 AM",57.9418
"2018-09-22:12 AM",57.2446
"2018-09-23:12 AM",51.8536
"2018-09-24:12 AM",50.0389
"2018-09-25:12 AM",54.6557
"2018-09-26:12 AM",59.1426
"2018-09-27:12 AM",62.1527
"2018-09-28:12 AM",61.5495
"2018-09-29:12 AM",57.3618
"2018-09-30:12 AM",53.4148
"2018-10-01:12 AM",53.2953
"2018-10-02:12 AM",55.4995
"2018-10-03:12 AM",52.29
"2018-10-04:12 AM",48.6711
"2018-10-05:12 AM",42.5559
"2018-10-06:12 AM",46.3354
"2018-10-07:12 AM",44.2861
"2018-10-08:12 AM",46.3071
"2018-10-09:12 AM",47.968
"2018-10-10:12 AM",45.126
"2018-10-11:12 AM",44.541
"2018-10-12:12 AM",48.8302
"2018-10-13:12 AM",47.5297
"2018-10-14:12 AM",43.3836
"2018-10-15:12 AM",46.0508
"2018-10-16:12 AM",49.4245
"2018-10-17:12 AM",50.6979
"2018-10-18:12 AM",50.7479
"2018-10-19:12 AM",51.931
"2018-10-20:12 AM",53.0425
"2018-10-21:12 AM",51.8704
"2018-10-22:12 AM",50.7929
"2018-10-23:12 AM",49.5237
"2018-10-24:12 AM",48.1156
"2018-10-25:12 AM",48.7557
"2018-10-26:12 AM",52.7504
"2018-10-27:12 AM",52.5348
"2018-10-28:12 AM",49.8681
"2018-10-29:12 AM",43.3791
"2018-10-30:12 AM",40.3455
"2018-10-31:12 AM",42.5833
"2018-11-01:12 AM",49.9395
"2018-11-02:12 AM",48.7017
"2018-11-03:12 AM",45.0063
"2018-11-04:12 AM",46.033
"2018-11-05:12 AM",40.5361
"2018-11-06:12 AM",38.9478
"2018-11-07:12 AM",35.4684
"2018-11-08:12 AM",33.6643
"2018-11-09:12 AM",35.5431
"2018-11-10:12 AM",35.3169
"2018-11-11:12 AM",33.141
"2018-11-12:12 AM",34.6617
"2018-11-13:12 AM",37.6439
"2018-11-14:12 AM",38.988
"2018-11-15:12 AM",40.4146
"2018-11-16:12 AM",41.1926
"2018-11-17:12 AM",38.8386
"2018-11-18:12 AM",36.3801
"2018-11-19:12 AM",36.4005
"2018-11-20:12 AM",36.0829
"2018-11-21:12 AM",37.855
"2018-11-22:12 AM",39.2043
"2018-11-23:12 AM",38.5518
"2018-11-24:12 AM",36.1587
"2018-11-25:12 AM",34.0392
"2018-11-26:12 AM",37.3357
"2018-11-27:12 AM",40.6537
"2018-11-28:12 AM",39.259
"2018-11-29:12 AM",35.7991
"2018-11-30:12 AM",35.0742
"2018-12-01:12 AM",32.3668
"2018-12-02:12 AM",29.5444
"2018-12-03:12 AM",24.993
"2018-12-04:12 AM",24.9521
"2018-12-05:12 AM",23.8388
"2018-12-06:12 AM",23.4934
"2018-12-07:12 AM",25.6541
"2018-12-08:12 AM",29.9012
"2018-12-09:12 AM",30.5211
"2018-12-10:12 AM",33.107
"2018-12-11:12 AM",32.4729
"2018-12-12:12 AM",34.0275
"2018-12-13:12 AM",32.3256
"2018-12-14:12 AM",33.8806
"2018-12-15:12 AM",33.3975
"2018-12-16:12 AM",38.1436
"2018-12-17:12 AM",37.1948
"2018-12-18:12 AM",39.5166
"2018-12-19:12 AM",38.8495
"2018-12-20:12 AM",39.0708
"2018-12-21:12 AM",32.9124
"2018-12-22:12 AM",30.3453
"2018-12-23:12 AM",35.4834
"2018-12-24:12 AM",35.8173
"2018-12-25:12 AM",32.7727
"2018-12-26:12 AM",29.6227
"2018-12-27:12 AM",30.1356
"2018-12-28:12 AM",27.1044
"2018-12-29:12 AM",32.4079
"2018-12-30:12 AM",34.4844
"2018-12-31:12 AM",27.0106
"2019-01-01:12 AM",22.768
"2019-01-02:12 AM",27.7104
"2019-01-03:12 AM",31.7725
"2019-01-04:12 AM",33.9534
"2019-01-05:12 AM",32.657
"2019-01-06:12 AM",32.8172
"2019-01-07:12 AM",29.5102
"2019-01-08:12 AM",32.9626
"2019-01-09:12 AM",36.7563
"2019-01-10:12 AM",37.7578
"2019-01-11:12 AM",36.0961
"2019-01-12:12 AM",34.6892
"2019-01-13:12 AM",31.5217
"2019-01-14:12 AM",29.221
"2019-01-15:12 AM",29.3072
"2019-01-16:12 AM",32.7513
"2019-01-17:12 AM",36.41
"2019-01-18:12 AM",34.183
"2019-01-19:12 AM",38.4746
"2019-01-20:12 AM",36.9572
"2019-01-21:12 AM",31.8618
"2019-01-22:12 AM",30.3463
"2019-01-23:12 AM",36.1067
"2019-01-24:12 AM",35.4366
"2019-01-25:12 AM",34.6888
"2019-01-26:12 AM",36.7815
"2019-01-27:12 AM",38.7365
"2019-01-28:12 AM",35.9748
"2019-01-29:12 AM",34.8712
"2019-01-30:12 AM",34.4709
"2019-01-31:12 AM",35.4099
"2019-02-01:12 AM",37.2614
"2019-02-02:12 AM",39.0013
"2019-02-03:12 AM",36.5085
"2019-02-04:12 AM",30.8583
"2019-02-05:12 AM",25.3344
"2019-02-06:12 AM",24.3478
"2019-02-07:12 AM",21.2967
"2019-02-08:12 AM",25.5198
"2019-02-09:12 AM",27.0615
"2019-02-10:12 AM",21.0844
"2019-02-11:12 AM",27.8123
"2019-02-12:12 AM",30.1996
"2019-02-13:12 AM",31.9609
"2019-02-14:12 AM",33.7694
"2019-02-15:12 AM",30.675
"2019-02-16:12 AM",29.4026
"2019-02-17:12 AM",26.1234
"2019-02-18:12 AM",24.2969
"2019-02-19:12 AM",25.3701
"2019-02-20:12 AM",28.8171
"2019-02-21:12 AM",24.1785
"2019-02-22:12 AM",21.6257
"2019-02-23:12 AM",29.2642
"2019-02-24:12 AM",31.6112
"2019-02-25:12 AM",30.0911
"2019-02-26:12 AM",24.5943
"2019-02-27:12 AM",28.8138
"2019-02-28:12 AM",27.1821
"2019-03-01:12 AM",28.3147
"2019-03-02:12 AM",26.9505
"2019-03-03:12 AM",27.6251
"2019-03-04:12 AM",27.6705
"2019-03-05:12 AM",29.5918
"2019-03-06:12 AM",33.5361
"2019-03-07:12 AM",31.6135
"2019-03-08:12 AM",27.2892
"2019-03-09:12 AM",27.5936
"2019-03-10:12 AM",28.783
"2019-03-11:12 AM",30.6882
"2019-03-12:12 AM",32.7956
"2019-03-13:12 AM",31.1412
"2019-03-14:12 AM",31.9323
"2019-03-15:12 AM",36.0358
