"DateTime","(deg F) Mean Temperature (CFSR) at North Dakota, 2010-01-01 to 2019-03-14"
"2018-07-03:12 AM",69.7897
"2018-07-04:12 AM",69.6162
"2018-07-05:12 AM",67.1572
"2018-07-06:12 AM",71.4117
"2018-07-07:12 AM",81.6553
"2018-07-08:12 AM",77.6604
"2018-07-09:12 AM",72.9108
"2018-07-10:12 AM",77.3384
"2018-07-11:12 AM",78.9179
"2018-07-12:12 AM",73.6608
"2018-07-13:12 AM",75.6009
"2018-07-14:12 AM",79.5628
"2018-07-15:12 AM",69.3174
"2018-07-16:12 AM",69.4539
"2018-07-17:12 AM",70.6554
"2018-07-18:12 AM",73.0328
"2018-07-19:12 AM",70.6779
"2018-07-20:12 AM",69.9067
"2018-07-21:12 AM",69.5961
"2018-07-22:12 AM",71.8984
"2018-07-23:12 AM",69.6443
"2018-07-24:12 AM",71.193
"2018-07-25:12 AM",65.7921
"2018-07-26:12 AM",62.9409
"2018-07-27:12 AM",64.5971
"2018-07-28:12 AM",66.5863
"2018-07-29:12 AM",67.8965
"2018-07-30:12 AM",71.6929
"2018-07-31:12 AM",75.9519
"2018-08-01:12 AM",64.4898
"2018-08-02:12 AM",70.0147
"2018-08-03:12 AM",79.4491
"2018-08-04:12 AM",76.7815
"2018-08-05:12 AM",72.2746
"2018-08-06:12 AM",69.6427
"2018-08-07:12 AM",76.123
"2018-08-08:12 AM",81.0552
"2018-08-09:12 AM",78.6844
"2018-08-10:12 AM",82.6279
"2018-08-11:12 AM",84.5424
"2018-08-12:12 AM",88.7218
"2018-08-13:12 AM",78.7384
"2018-08-14:12 AM",67.3158
"2018-08-15:12 AM",70.7565
"2018-08-16:12 AM",75.3744
"2018-08-17:12 AM",77.9797
"2018-08-18:12 AM",79.8588
"2018-08-19:12 AM",69.805
"2018-08-20:12 AM",63.0039
"2018-08-21:12 AM",65.331
"2018-08-22:12 AM",69.2321
"2018-08-23:12 AM",71.9829
"2018-08-24:12 AM",71.9991
"2018-08-25:12 AM",70.5492
"2018-08-26:12 AM",64.9431
"2018-08-27:12 AM",54.7138
"2018-08-28:12 AM",54.3983
"2018-08-29:12 AM",61.3638
"2018-08-30:12 AM",72.531
"2018-08-31:12 AM",72.4055
"2018-09-01:12 AM",68.3944
"2018-09-02:12 AM",65.7007
"2018-09-03:12 AM",68.3002
"2018-09-04:12 AM",67.2885
"2018-09-05:12 AM",59.8017
"2018-09-06:12 AM",63.2889
"2018-09-07:12 AM",67.4753
"2018-09-08:12 AM",71.2134
"2018-09-09:12 AM",70.444
"2018-09-10:12 AM",67.5543
"2018-09-11:12 AM",73.105
"2018-09-12:12 AM",61.3263
"2018-09-13:12 AM",62.9749
"2018-09-14:12 AM",61.2923
"2018-09-15:12 AM",60.7962
"2018-09-16:12 AM",68.1881
"2018-09-17:12 AM",54.878
"2018-09-18:12 AM",54.2703
"2018-09-19:12 AM",53.6684
"2018-09-20:12 AM",47.8623
"2018-09-21:12 AM",45.9352
"2018-09-22:12 AM",52.4925
"2018-09-23:12 AM",44.9287
"2018-09-24:12 AM",46.8822
"2018-09-25:12 AM",46.63
"2018-09-26:12 AM",49.1324
"2018-09-27:12 AM",47.0167
"2018-09-28:12 AM",39.5523
"2018-09-29:12 AM",41.4183
"2018-09-30:12 AM",39.5983
"2018-10-01:12 AM",42.0494
"2018-10-02:12 AM",50.8953
"2018-10-03:12 AM",42.7615
"2018-10-04:12 AM",33.7588
"2018-10-05:12 AM",34.8946
"2018-10-06:12 AM",36.4694
"2018-10-07:12 AM",34.884
"2018-10-08:12 AM",35.0397
"2018-10-09:12 AM",35.7971
"2018-10-10:12 AM",31.8659
"2018-10-11:12 AM",29.3371
"2018-10-12:12 AM",34.4547
"2018-10-13:12 AM",37.1925
"2018-10-14:12 AM",29.4769
"2018-10-15:12 AM",34.7137
"2018-10-16:12 AM",43.4494
"2018-10-17:12 AM",42.5709
"2018-10-18:12 AM",53.4348
"2018-10-19:12 AM",51.4013
"2018-10-20:12 AM",38.4197
"2018-10-21:12 AM",43.6467
"2018-10-22:12 AM",43.4516
"2018-10-23:12 AM",38.806
"2018-10-24:12 AM",45.4793
"2018-10-25:12 AM",50.8663
"2018-10-26:12 AM",49.7284
"2018-10-27:12 AM",47.3695
"2018-10-28:12 AM",43.3994
"2018-10-29:12 AM",43.1173
"2018-10-30:12 AM",42.7878
"2018-10-31:12 AM",39.747
"2018-11-01:12 AM",38.6973
"2018-11-02:12 AM",37.8259
"2018-11-03:12 AM",35.0958
"2018-11-04:12 AM",35.0433
"2018-11-05:12 AM",35.4925
"2018-11-06:12 AM",26.3617
"2018-11-07:12 AM",18.0036
"2018-11-08:12 AM",15.116
"2018-11-09:12 AM",10.3179
"2018-11-10:12 AM",17.3462
"2018-11-11:12 AM",19.2285
"2018-11-12:12 AM",11.6791
"2018-11-13:12 AM",17.166
"2018-11-14:12 AM",32.6939
"2018-11-15:12 AM",36.0946
"2018-11-16:12 AM",26.6497
"2018-11-17:12 AM",13.017
"2018-11-18:12 AM",20.5371
"2018-11-19:12 AM",12.8995
"2018-11-20:12 AM",26.0389
"2018-11-21:12 AM",24.4119
"2018-11-22:12 AM",30.4889
"2018-11-23:12 AM",33.6301
"2018-11-24:12 AM",28.0539
"2018-11-25:12 AM",20.3025
"2018-11-26:12 AM",13.6287
"2018-11-27:12 AM",14.4259
"2018-11-28:12 AM",27.0397
"2018-11-29:12 AM",30.4984
"2018-11-30:12 AM",30.9195
"2018-12-01:12 AM",29.0088
"2018-12-02:12 AM",20.4134
"2018-12-03:12 AM",20.35
"2018-12-04:12 AM",23.7542
"2018-12-05:12 AM",19.6309
"2018-12-06:12 AM",11.5434
"2018-12-07:12 AM",12.9065
"2018-12-08:12 AM",17.2449
"2018-12-09:12 AM",17.7831
"2018-12-10:12 AM",22.7773
"2018-12-11:12 AM",27.0379
"2018-12-12:12 AM",28.8626
"2018-12-13:12 AM",31.0415
"2018-12-14:12 AM",32.8572
"2018-12-15:12 AM",34.3306
"2018-12-16:12 AM",31.332
"2018-12-17:12 AM",27.4593
"2018-12-18:12 AM",33.4107
"2018-12-19:12 AM",36.2862
"2018-12-20:12 AM",31.3912
"2018-12-21:12 AM",30.2117
"2018-12-22:12 AM",28.8516
"2018-12-23:12 AM",21.9504
"2018-12-24:12 AM",21.1041
"2018-12-25:12 AM",16.875
"2018-12-26:12 AM",12.371
"2018-12-27:12 AM",12.6054
"2018-12-28:12 AM",1.5633
"2018-12-29:12 AM",13.3828
"2018-12-30:12 AM",24.7779
"2018-12-31:12 AM",0.1368
"2019-01-01:12 AM",-2.4821
"2019-01-02:12 AM",23.5162
"2019-01-03:12 AM",33.2749
"2019-01-04:12 AM",35.2137
"2019-01-05:12 AM",32.9437
"2019-01-06:12 AM",27.2752
"2019-01-07:12 AM",31.3804
"2019-01-08:12 AM",18.0927
"2019-01-09:12 AM",7.2288
"2019-01-10:12 AM",15.8688
"2019-01-11:12 AM",20.971
"2019-01-12:12 AM",15.863
"2019-01-13:12 AM",22.9683
"2019-01-14:12 AM",20.9979
"2019-01-15:12 AM",22.586
"2019-01-16:12 AM",6.3329
"2019-01-17:12 AM",8.7195
"2019-01-18:12 AM",-0.47
"2019-01-19:12 AM",-3.3288
"2019-01-20:12 AM",1.2078
"2019-01-21:12 AM",8.6563
"2019-01-22:12 AM",14.0171
"2019-01-23:12 AM",19.9751
"2019-01-24:12 AM",-3.9352
"2019-01-25:12 AM",-2.1237
"2019-01-26:12 AM",6.1729
"2019-01-27:12 AM",10.8163
"2019-01-28:12 AM",7.948
"2019-01-29:12 AM",-13.6219
"2019-01-30:12 AM",-22.7945
"2019-01-31:12 AM",-1.5038
"2019-02-01:12 AM",22.6963
"2019-02-02:12 AM",18.0777
"2019-02-03:12 AM",5.4709
"2019-02-04:12 AM",-4.5413
"2019-02-05:12 AM",-5.9283
"2019-02-06:12 AM",-3.6463
"2019-02-07:12 AM",-8.5007
"2019-02-08:12 AM",-20.2146
"2019-02-09:12 AM",-8.0068
"2019-02-10:12 AM",-6.1404
"2019-02-11:12 AM",2.9755
"2019-02-12:12 AM",1.0564
"2019-02-13:12 AM",4.3936
"2019-02-14:12 AM",-3.1823
"2019-02-15:12 AM",-8.828
"2019-02-16:12 AM",3.9004
"2019-02-17:12 AM",6.7672
"2019-02-18:12 AM",-2.0956
"2019-02-19:12 AM",0.8375
"2019-02-20:12 AM",10.4612
"2019-02-21:12 AM",10.067
"2019-02-22:12 AM",5.5827
"2019-02-23:12 AM",12.8158
"2019-02-24:12 AM",-0.1696
"2019-02-25:12 AM",-12.055
"2019-02-26:12 AM",-2.6424
"2019-02-27:12 AM",0.4338
"2019-02-28:12 AM",10.6182
"2019-03-01:12 AM",10.3431
"2019-03-02:12 AM",-4.0733
"2019-03-03:12 AM",-6.8827
"2019-03-04:12 AM",2.6692
"2019-03-05:12 AM",10.1955
"2019-03-06:12 AM",8.5282
"2019-03-07:12 AM",4.4094
"2019-03-08:12 AM",18.9027
"2019-03-09:12 AM",22.7561
"2019-03-10:12 AM",19.1476
"2019-03-11:12 AM",17.9056
"2019-03-12:12 AM",30.6255
"2019-03-13:12 AM",30.9848
"2019-03-14:12 AM",29.9543
"2019-03-15:12 AM",27.682
