"DateTime","(deg F) Mean Temperature (CFSR) at Florida, 2010-01-01 to 2019-03-14"
"2018-07-11:12 AM",82.1779
"2018-07-12:12 AM",82.386
"2018-07-13:12 AM",83.0318
"2018-07-14:12 AM",82.9044
"2018-07-15:12 AM",82.4943
"2018-07-16:12 AM",82.9612
"2018-07-17:12 AM",81.9392
"2018-07-18:12 AM",81.4764
"2018-07-19:12 AM",81.3439
"2018-07-20:12 AM",81.3079
"2018-07-21:12 AM",82.8111
"2018-07-22:12 AM",83.907
"2018-07-23:12 AM",81.5936
"2018-07-24:12 AM",80.3298
"2018-07-25:12 AM",81.1897
"2018-07-26:12 AM",82.2344
"2018-07-27:12 AM",82.821
"2018-07-28:12 AM",82.3921
"2018-07-29:12 AM",81.4843
"2018-07-30:12 AM",80.4646
"2018-07-31:12 AM",80.632
"2018-08-01:12 AM",80.2006
"2018-08-02:12 AM",79.9385
"2018-08-03:12 AM",80.4283
"2018-08-04:12 AM",81.3447
"2018-08-05:12 AM",81.3083
"2018-08-06:12 AM",81.3915
"2018-08-07:12 AM",81.8436
"2018-08-08:12 AM",82.3728
"2018-08-09:12 AM",82.4158
"2018-08-10:12 AM",81.7675
"2018-08-11:12 AM",81.0199
"2018-08-12:12 AM",80.7969
"2018-08-13:12 AM",80.9492
"2018-08-14:12 AM",81.0579
"2018-08-15:12 AM",80.7258
"2018-08-16:12 AM",81.6141
"2018-08-17:12 AM",81.498
"2018-08-18:12 AM",81.7507
"2018-08-19:12 AM",81.6267
"2018-08-20:12 AM",81.5742
"2018-08-21:12 AM",81.523
"2018-08-22:12 AM",81.7884
"2018-08-23:12 AM",81.2181
"2018-08-24:12 AM",80.7791
"2018-08-25:12 AM",80.7885
"2018-08-26:12 AM",80.2616
"2018-08-27:12 AM",80.3689
"2018-08-28:12 AM",80.3498
"2018-08-29:12 AM",79.2723
"2018-08-30:12 AM",78.8729
"2018-08-31:12 AM",79.5391
"2018-09-01:12 AM",79.7828
"2018-09-02:12 AM",79.3648
"2018-09-03:12 AM",78.278
"2018-09-04:12 AM",79.2063
"2018-09-05:12 AM",79.9648
"2018-09-06:12 AM",79.3173
"2018-09-07:12 AM",78.6888
"2018-09-08:12 AM",78.8146
"2018-09-09:12 AM",79.4241
"2018-09-10:12 AM",79.9588
"2018-09-11:12 AM",80.4963
"2018-09-12:12 AM",80.8392
"2018-09-13:12 AM",81.1846
"2018-09-14:12 AM",82.1005
"2018-09-15:12 AM",82.5697
"2018-09-16:12 AM",82.1808
"2018-09-17:12 AM",81.9172
"2018-09-18:12 AM",81.7745
"2018-09-19:12 AM",82.0587
"2018-09-20:12 AM",82.0551
"2018-09-21:12 AM",80.224
"2018-09-22:12 AM",79.4622
"2018-09-23:12 AM",79.3069
"2018-09-24:12 AM",79.5727
"2018-09-25:12 AM",80.305
"2018-09-26:12 AM",80.7526
"2018-09-27:12 AM",80.598
"2018-09-28:12 AM",81.0172
"2018-09-29:12 AM",80.2254
"2018-09-30:12 AM",79.819
"2018-10-01:12 AM",79.0225
"2018-10-02:12 AM",78.2872
"2018-10-03:12 AM",78.3421
"2018-10-04:12 AM",78.3567
"2018-10-05:12 AM",78.6106
"2018-10-06:12 AM",78.1668
"2018-10-07:12 AM",78.2479
"2018-10-08:12 AM",78.989
"2018-10-09:12 AM",79.9378
"2018-10-10:12 AM",79.583
"2018-10-11:12 AM",79.7299
"2018-10-12:12 AM",74.9055
"2018-10-13:12 AM",72.9777
"2018-10-14:12 AM",77.0094
"2018-10-15:12 AM",79.673
"2018-10-16:12 AM",80.1865
"2018-10-17:12 AM",80.2143
"2018-10-18:12 AM",77.6943
"2018-10-19:12 AM",77.5288
"2018-10-20:12 AM",77.7249
"2018-10-21:12 AM",71.4972
"2018-10-22:12 AM",69.4198
"2018-10-23:12 AM",71.6364
"2018-10-24:12 AM",71.688
"2018-10-25:12 AM",71.998
"2018-10-26:12 AM",74.7549
"2018-10-27:12 AM",68.7825
"2018-10-28:12 AM",64.1358
"2018-10-29:12 AM",68.0769
"2018-10-30:12 AM",69.0091
"2018-10-31:12 AM",70.8359
"2018-11-01:12 AM",73.9585
"2018-11-02:12 AM",73.3665
"2018-11-03:12 AM",63.9336
"2018-11-04:12 AM",69.1628
"2018-11-05:12 AM",74.3889
"2018-11-06:12 AM",75.9051
"2018-11-07:12 AM",75.6694
"2018-11-08:12 AM",74.8159
"2018-11-09:12 AM",74.9872
"2018-11-10:12 AM",68.7223
"2018-11-11:12 AM",67.0593
"2018-11-12:12 AM",72.8467
"2018-11-13:12 AM",73.3284
"2018-11-14:12 AM",69.4396
"2018-11-15:12 AM",63.6609
"2018-11-16:12 AM",53.2589
"2018-11-17:12 AM",57.7324
"2018-11-18:12 AM",64.65
"2018-11-19:12 AM",67.6297
"2018-11-20:12 AM",67.4771
"2018-11-21:12 AM",62.7474
"2018-11-22:12 AM",60.9559
"2018-11-23:12 AM",65.1673
"2018-11-24:12 AM",69.1475
"2018-11-25:12 AM",67.1572
"2018-11-26:12 AM",67.388
"2018-11-27:12 AM",55.1385
"2018-11-28:12 AM",47.6445
"2018-11-29:12 AM",52.6446
"2018-11-30:12 AM",62.7838
"2018-12-01:12 AM",70.6064
"2018-12-02:12 AM",74.4969
"2018-12-03:12 AM",72.4959
"2018-12-04:12 AM",65.0529
"2018-12-05:12 AM",54.1227
"2018-12-06:12 AM",50.9475
"2018-12-07:12 AM",57.7191
"2018-12-08:12 AM",63.349
"2018-12-09:12 AM",66.9924
"2018-12-10:12 AM",55.2193
"2018-12-11:12 AM",49.6864
"2018-12-12:12 AM",50.7402
"2018-12-13:12 AM",62.2053
"2018-12-14:12 AM",70.3342
"2018-12-15:12 AM",66.0738
"2018-12-16:12 AM",61.5771
"2018-12-17:12 AM",56.5785
"2018-12-18:12 AM",55.9413
"2018-12-19:12 AM",59.9778
"2018-12-20:12 AM",66.9835
"2018-12-21:12 AM",58.2485
"2018-12-22:12 AM",52.6334
"2018-12-23:12 AM",53.4355
"2018-12-24:12 AM",58.003
"2018-12-25:12 AM",59.4347
"2018-12-26:12 AM",62.4261
"2018-12-27:12 AM",68.3751
"2018-12-28:12 AM",72.3006
"2018-12-29:12 AM",70.5043
"2018-12-30:12 AM",70.5477
"2018-12-31:12 AM",70.383
"2019-01-01:12 AM",70.5043
"2019-01-02:12 AM",69.0334
"2019-01-03:12 AM",70.711
"2019-01-04:12 AM",69.521
"2019-01-05:12 AM",60.7453
"2019-01-06:12 AM",56.6735
"2019-01-07:12 AM",61.5781
"2019-01-08:12 AM",64.3129
"2019-01-09:12 AM",61.621
"2019-01-10:12 AM",50.6755
"2019-01-11:12 AM",53.4843
"2019-01-12:12 AM",62.6778
"2019-01-13:12 AM",65.8497
"2019-01-14:12 AM",57.9969
"2019-01-15:12 AM",51.3759
"2019-01-16:12 AM",50.0781
"2019-01-17:12 AM",54.5068
"2019-01-18:12 AM",61.2354
"2019-01-19:12 AM",65.23
"2019-01-20:12 AM",56.8657
"2019-01-21:12 AM",46.6606
"2019-01-22:12 AM",57.5433
"2019-01-23:12 AM",65.8953
"2019-01-24:12 AM",64.0371
"2019-01-25:12 AM",51.7609
"2019-01-26:12 AM",51.5091
"2019-01-27:12 AM",54.1468
"2019-01-28:12 AM",49.6951
"2019-01-29:12 AM",51.5547
"2019-01-30:12 AM",49.4607
"2019-01-31:12 AM",51.0892
"2019-02-01:12 AM",60.1804
"2019-02-02:12 AM",64.1075
"2019-02-03:12 AM",64.67
"2019-02-04:12 AM",63.2298
"2019-02-05:12 AM",64.6948
"2019-02-06:12 AM",65.6152
"2019-02-07:12 AM",66.7461
"2019-02-08:12 AM",65.6829
"2019-02-09:12 AM",62.523
"2019-02-10:12 AM",65.1567
"2019-02-11:12 AM",68.013
"2019-02-12:12 AM",70.3089
"2019-02-13:12 AM",59.7902
"2019-02-14:12 AM",56.7919
"2019-02-15:12 AM",63.5648
"2019-02-16:12 AM",66.3971
"2019-02-17:12 AM",70.0369
"2019-02-18:12 AM",70.3299
"2019-02-19:12 AM",69.6292
"2019-02-20:12 AM",71.073
"2019-02-21:12 AM",72.3436
"2019-02-22:12 AM",72.6991
"2019-02-23:12 AM",73.6849
"2019-02-24:12 AM",72.079
"2019-02-25:12 AM",63.6989
"2019-02-26:12 AM",66.2313
"2019-02-27:12 AM",67.3533
"2019-02-28:12 AM",67.404
"2019-03-01:12 AM",68.5798
"2019-03-02:12 AM",69.6762
"2019-03-03:12 AM",70.7032
"2019-03-04:12 AM",65.4859
"2019-03-05:12 AM",56.3315
"2019-03-06:12 AM",49.4136
"2019-03-07:12 AM",54.3544
"2019-03-08:12 AM",62.265
"2019-03-09:12 AM",68.0324
"2019-03-10:12 AM",71.8691
"2019-03-11:12 AM",72.2316
"2019-03-12:12 AM",69.1419
"2019-03-13:12 AM",68.9776
"2019-03-14:12 AM",70.3159
"2019-03-15:12 AM",71.0751
