"DateTime","(deg F) Mean Temperature (CFSR) at New Jersey, 2010-01-01 to 2019-03-14"
"2018-07-10:12 AM",74.9808
"2018-07-11:12 AM",75.9052
"2018-07-12:12 AM",72.0081
"2018-07-13:12 AM",71.4877
"2018-07-14:12 AM",73.4898
"2018-07-15:12 AM",76.6629
"2018-07-16:12 AM",79.1188
"2018-07-17:12 AM",78.1351
"2018-07-18:12 AM",73.5256
"2018-07-19:12 AM",70.5884
"2018-07-20:12 AM",70.9988
"2018-07-21:12 AM",68.1548
"2018-07-22:12 AM",74.7934
"2018-07-23:12 AM",75.8863
"2018-07-24:12 AM",75.4655
"2018-07-25:12 AM",74.165
"2018-07-26:12 AM",75.735
"2018-07-27:12 AM",75.8781
"2018-07-28:12 AM",74.9968
"2018-07-29:12 AM",72.2608
"2018-07-30:12 AM",69.2233
"2018-07-31:12 AM",71.7661
"2018-08-01:12 AM",76.0359
"2018-08-02:12 AM",77.9306
"2018-08-03:12 AM",76.937
"2018-08-04:12 AM",76.3905
"2018-08-05:12 AM",77.4644
"2018-08-06:12 AM",78.6166
"2018-08-07:12 AM",78.7339
"2018-08-08:12 AM",78.0415
"2018-08-09:12 AM",77.7846
"2018-08-10:12 AM",76.3518
"2018-08-11:12 AM",74.8288
"2018-08-12:12 AM",73.8154
"2018-08-13:12 AM",73.7926
"2018-08-14:12 AM",72.2793
"2018-08-15:12 AM",75.6957
"2018-08-16:12 AM",78.0696
"2018-08-17:12 AM",78.7829
"2018-08-18:12 AM",78.0429
"2018-08-19:12 AM",69.4103
"2018-08-20:12 AM",68.814
"2018-08-21:12 AM",71.5401
"2018-08-22:12 AM",73.4218
"2018-08-23:12 AM",68.171
"2018-08-24:12 AM",68.4772
"2018-08-25:12 AM",68.4241
"2018-08-26:12 AM",71.4562
"2018-08-27:12 AM",77.3238
"2018-08-28:12 AM",80.5224
"2018-08-29:12 AM",80.8855
"2018-08-30:12 AM",79.7155
"2018-08-31:12 AM",71.3228
"2018-09-01:12 AM",69.9575
"2018-09-02:12 AM",71.5968
"2018-09-03:12 AM",77.4088
"2018-09-04:12 AM",78.6731
"2018-09-05:12 AM",77.7258
"2018-09-06:12 AM",79.5078
"2018-09-07:12 AM",74.5336
"2018-09-08:12 AM",66.8412
"2018-09-09:12 AM",59.1039
"2018-09-10:12 AM",63.9721
"2018-09-11:12 AM",68.0475
"2018-09-12:12 AM",73.3791
"2018-09-13:12 AM",72.2061
"2018-09-14:12 AM",70.5049
"2018-09-15:12 AM",70.1085
"2018-09-16:12 AM",69.6187
"2018-09-17:12 AM",70.2612
"2018-09-18:12 AM",73.9863
"2018-09-19:12 AM",71.182
"2018-09-20:12 AM",65.8405
"2018-09-21:12 AM",68.0284
"2018-09-22:12 AM",68.2174
"2018-09-23:12 AM",61.0295
"2018-09-24:12 AM",62.0596
"2018-09-25:12 AM",67.7872
"2018-09-26:12 AM",73.9922
"2018-09-27:12 AM",64.4864
"2018-09-28:12 AM",61.4565
"2018-09-29:12 AM",61.9615
"2018-09-30:12 AM",60.3464
"2018-10-01:12 AM",66.3516
"2018-10-02:12 AM",70.068
"2018-10-03:12 AM",67.8699
"2018-10-04:12 AM",70.3729
"2018-10-05:12 AM",63.0513
"2018-10-06:12 AM",65.221
"2018-10-07:12 AM",70.5924
"2018-10-08:12 AM",67.8706
"2018-10-09:12 AM",70.4836
"2018-10-10:12 AM",71.7318
"2018-10-11:12 AM",73.0681
"2018-10-12:12 AM",57.8374
"2018-10-13:12 AM",49.0879
"2018-10-14:12 AM",49.9905
"2018-10-15:12 AM",60.8086
"2018-10-16:12 AM",51.5196
"2018-10-17:12 AM",50.8329
"2018-10-18:12 AM",43.2264
"2018-10-19:12 AM",47.9044
"2018-10-20:12 AM",54.6575
"2018-10-21:12 AM",43.7563
"2018-10-22:12 AM",41.7967
"2018-10-23:12 AM",51.4202
"2018-10-24:12 AM",45.4174
"2018-10-25:12 AM",41.5648
"2018-10-26:12 AM",43.1119
"2018-10-27:12 AM",50.7031
"2018-10-28:12 AM",47.2361
"2018-10-29:12 AM",49.5059
"2018-10-30:12 AM",45.7457
"2018-10-31:12 AM",51.6216
"2018-11-01:12 AM",61.4178
"2018-11-02:12 AM",66.3715
"2018-11-03:12 AM",54.3726
"2018-11-04:12 AM",45.0552
"2018-11-05:12 AM",51.282
"2018-11-06:12 AM",56.2266
"2018-11-07:12 AM",54.2529
"2018-11-08:12 AM",48.688
"2018-11-09:12 AM",47.2752
"2018-11-10:12 AM",39.1775
"2018-11-11:12 AM",34.9039
"2018-11-12:12 AM",38.4312
"2018-11-13:12 AM",45.1647
"2018-11-14:12 AM",35.8731
"2018-11-15:12 AM",33.9282
"2018-11-16:12 AM",39.6086
"2018-11-17:12 AM",38.6764
"2018-11-18:12 AM",39.3388
"2018-11-19:12 AM",45.709
"2018-11-20:12 AM",43.5276
"2018-11-21:12 AM",36.0315
"2018-11-22:12 AM",23.8305
"2018-11-23:12 AM",23.1282
"2018-11-24:12 AM",37.7524
"2018-11-25:12 AM",45.5536
"2018-11-26:12 AM",48.3184
"2018-11-27:12 AM",37.7344
"2018-11-28:12 AM",34.1107
"2018-11-29:12 AM",36.4867
"2018-11-30:12 AM",36.4291
"2018-12-01:12 AM",39.0956
"2018-12-02:12 AM",51.3509
"2018-12-03:12 AM",50.1714
"2018-12-04:12 AM",36.4757
"2018-12-05:12 AM",30.9342
"2018-12-06:12 AM",32.2783
"2018-12-07:12 AM",31.9851
"2018-12-08:12 AM",28.2236
"2018-12-09:12 AM",29.6586
"2018-12-10:12 AM",30.4248
"2018-12-11:12 AM",30.4891
"2018-12-12:12 AM",32.5873
"2018-12-13:12 AM",36.9421
"2018-12-14:12 AM",44.2956
"2018-12-15:12 AM",46.5913
"2018-12-16:12 AM",41.8579
"2018-12-17:12 AM",38.5093
"2018-12-18:12 AM",32.1883
"2018-12-19:12 AM",33.174
"2018-12-20:12 AM",39.2571
"2018-12-21:12 AM",56.3909
"2018-12-22:12 AM",42.481
"2018-12-23:12 AM",35.2081
"2018-12-24:12 AM",36.6453
"2018-12-25:12 AM",33.3723
"2018-12-26:12 AM",33.951
"2018-12-27:12 AM",35.1282
"2018-12-28:12 AM",50.5693
"2018-12-29:12 AM",45.734
"2018-12-30:12 AM",36.8535
"2018-12-31:12 AM",39.9434
"2019-01-01:12 AM",49.8771
"2019-01-02:12 AM",37.3815
"2019-01-03:12 AM",39.7576
"2019-01-04:12 AM",37.5699
"2019-01-05:12 AM",42.7586
"2019-01-06:12 AM",39.8021
"2019-01-07:12 AM",30.5469
"2019-01-08:12 AM",39.015
"2019-01-09:12 AM",38.1625
"2019-01-10:12 AM",30.2349
"2019-01-11:12 AM",25.7416
"2019-01-12:12 AM",26.2488
"2019-01-13:12 AM",27.5855
"2019-01-14:12 AM",24.7557
"2019-01-15:12 AM",26.7156
"2019-01-16:12 AM",30.1109
"2019-01-17:12 AM",29.0626
"2019-01-18:12 AM",32.2903
"2019-01-19:12 AM",32.7549
"2019-01-20:12 AM",34.0902
"2019-01-21:12 AM",8.6871
"2019-01-22:12 AM",17.6711
"2019-01-23:12 AM",34.4638
"2019-01-24:12 AM",48.2729
"2019-01-25:12 AM",30.1642
"2019-01-26:12 AM",27.5648
"2019-01-27:12 AM",34.5821
"2019-01-28:12 AM",28.2222
"2019-01-29:12 AM",31.8511
"2019-01-30:12 AM",19.153
"2019-01-31:12 AM",8.0544
"2019-02-01:12 AM",13.1632
"2019-02-02:12 AM",19.728
"2019-02-03:12 AM",33.9582
"2019-02-04:12 AM",37.9467
"2019-02-05:12 AM",43.2144
"2019-02-06:12 AM",40.399
"2019-02-07:12 AM",41.1786
"2019-02-08:12 AM",40.5624
"2019-02-09:12 AM",26.787
"2019-02-10:12 AM",27.0982
"2019-02-11:12 AM",30.4455
"2019-02-12:12 AM",33.0967
"2019-02-13:12 AM",33.9397
"2019-02-14:12 AM",33.5237
"2019-02-15:12 AM",47.4897
"2019-02-16:12 AM",35.8992
"2019-02-17:12 AM",30.8277
"2019-02-18:12 AM",34.6023
"2019-02-19:12 AM",28.427
"2019-02-20:12 AM",29.8913
"2019-02-21:12 AM",36.9837
"2019-02-22:12 AM",37.2115
"2019-02-23:12 AM",35.3734
"2019-02-24:12 AM",42.318
"2019-02-25:12 AM",32.4237
"2019-02-26:12 AM",30.0852
"2019-02-27:12 AM",28.6857
"2019-02-28:12 AM",30.9105
"2019-03-01:12 AM",31.5264
"2019-03-02:12 AM",33.4549
"2019-03-03:12 AM",34.2838
"2019-03-04:12 AM",30.1955
"2019-03-05:12 AM",21.6847
"2019-03-06:12 AM",20.0253
"2019-03-07:12 AM",23.2414
"2019-03-08:12 AM",28.267
"2019-03-09:12 AM",32.9086
"2019-03-10:12 AM",41.1847
"2019-03-11:12 AM",41.3622
"2019-03-12:12 AM",34.1058
"2019-03-13:12 AM",36.3729
"2019-03-14:12 AM",45.0588
"2019-03-15:12 AM",58.042
