"DateTime","(deg F) Mean Temperature (CFSR) at Louisiana, 2010-01-01 to 2019-03-14"
"2018-07-11:12 AM",82.3294
"2018-07-12:12 AM",82.7926
"2018-07-13:12 AM",83.2024
"2018-07-14:12 AM",84.5969
"2018-07-15:12 AM",85.0852
"2018-07-16:12 AM",84.5159
"2018-07-17:12 AM",83.7606
"2018-07-18:12 AM",83.1249
"2018-07-19:12 AM",84.3728
"2018-07-20:12 AM",87.4454
"2018-07-21:12 AM",87.6322
"2018-07-22:12 AM",87.2854
"2018-07-23:12 AM",86.4279
"2018-07-24:12 AM",83.7289
"2018-07-25:12 AM",83.3598
"2018-07-26:12 AM",84.976
"2018-07-27:12 AM",85.4663
"2018-07-28:12 AM",83.2613
"2018-07-29:12 AM",82.5561
"2018-07-30:12 AM",83.1511
"2018-07-31:12 AM",80.5647
"2018-08-01:12 AM",80.0182
"2018-08-02:12 AM",80.7899
"2018-08-03:12 AM",80.8187
"2018-08-04:12 AM",80.3649
"2018-08-05:12 AM",82.4331
"2018-08-06:12 AM",83.3157
"2018-08-07:12 AM",83.7901
"2018-08-08:12 AM",83.9107
"2018-08-09:12 AM",81.5513
"2018-08-10:12 AM",80.1338
"2018-08-11:12 AM",80.6923
"2018-08-12:12 AM",80.9706
"2018-08-13:12 AM",82.9713
"2018-08-14:12 AM",83.9363
"2018-08-15:12 AM",84.5299
"2018-08-16:12 AM",85.0305
"2018-08-17:12 AM",83.4996
"2018-08-18:12 AM",83.1456
"2018-08-19:12 AM",81.8247
"2018-08-20:12 AM",83.4287
"2018-08-21:12 AM",83.8242
"2018-08-22:12 AM",81.556
"2018-08-23:12 AM",80.9899
"2018-08-24:12 AM",82.3165
"2018-08-25:12 AM",84.1554
"2018-08-26:12 AM",82.6761
"2018-08-27:12 AM",81.6019
"2018-08-28:12 AM",80.5539
"2018-08-29:12 AM",80.5775
"2018-08-30:12 AM",80.2351
"2018-08-31:12 AM",80.0775
"2018-09-01:12 AM",79.6161
"2018-09-02:12 AM",77.8136
"2018-09-03:12 AM",78.2159
"2018-09-04:12 AM",80.5343
"2018-09-05:12 AM",79.9797
"2018-09-06:12 AM",80.4816
"2018-09-07:12 AM",79.5288
"2018-09-08:12 AM",79.3148
"2018-09-09:12 AM",78.3934
"2018-09-10:12 AM",76.5639
"2018-09-11:12 AM",75.826
"2018-09-12:12 AM",77.5535
"2018-09-13:12 AM",78.9957
"2018-09-14:12 AM",80.9904
"2018-09-15:12 AM",81.6024
"2018-09-16:12 AM",83.0597
"2018-09-17:12 AM",83.7329
"2018-09-18:12 AM",83.9253
"2018-09-19:12 AM",84.0148
"2018-09-20:12 AM",82.1237
"2018-09-21:12 AM",80.7456
"2018-09-22:12 AM",78.9762
"2018-09-23:12 AM",78.0132
"2018-09-24:12 AM",78.521
"2018-09-25:12 AM",78.7053
"2018-09-26:12 AM",78.2047
"2018-09-27:12 AM",73.1404
"2018-09-28:12 AM",72.4606
"2018-09-29:12 AM",73.0488
"2018-09-30:12 AM",75.07
"2018-10-01:12 AM",77.767
"2018-10-02:12 AM",78.5863
"2018-10-03:12 AM",79.2304
"2018-10-04:12 AM",79.655
"2018-10-05:12 AM",79.0669
"2018-10-06:12 AM",78.449
"2018-10-07:12 AM",78.2397
"2018-10-08:12 AM",77.4235
"2018-10-09:12 AM",76.761
"2018-10-10:12 AM",75.6318
"2018-10-11:12 AM",67.2827
"2018-10-12:12 AM",64.5463
"2018-10-13:12 AM",70.4282
"2018-10-14:12 AM",76.9858
"2018-10-15:12 AM",73.1491
"2018-10-16:12 AM",64.9144
"2018-10-17:12 AM",61.5362
"2018-10-18:12 AM",63.6755
"2018-10-19:12 AM",69.33
"2018-10-20:12 AM",70.0655
"2018-10-21:12 AM",60.0143
"2018-10-22:12 AM",57.8953
"2018-10-23:12 AM",62.2947
"2018-10-24:12 AM",62.9591
"2018-10-25:12 AM",64.9033
"2018-10-26:12 AM",60.6463
"2018-10-27:12 AM",60.9278
"2018-10-28:12 AM",68.4873
"2018-10-29:12 AM",69.6337
"2018-10-30:12 AM",70.7079
"2018-10-31:12 AM",72.9183
"2018-11-01:12 AM",64.5838
"2018-11-02:12 AM",55.2632
"2018-11-03:12 AM",60.0796
"2018-11-04:12 AM",64.6957
"2018-11-05:12 AM",67.0719
"2018-11-06:12 AM",72.1434
"2018-11-07:12 AM",70.0923
"2018-11-08:12 AM",63.4323
"2018-11-09:12 AM",56.5057
"2018-11-10:12 AM",46.5071
"2018-11-11:12 AM",47.6604
"2018-11-12:12 AM",54.6996
"2018-11-13:12 AM",42.3887
"2018-11-14:12 AM",38.9298
"2018-11-15:12 AM",39.2317
"2018-11-16:12 AM",47.4831
"2018-11-17:12 AM",52.2086
"2018-11-18:12 AM",55.6821
"2018-11-19:12 AM",54.5864
"2018-11-20:12 AM",50.3953
"2018-11-21:12 AM",48.4259
"2018-11-22:12 AM",50.3076
"2018-11-23:12 AM",55.222
"2018-11-24:12 AM",59.6894
"2018-11-25:12 AM",62.1846
"2018-11-26:12 AM",44.9391
"2018-11-27:12 AM",42.0154
"2018-11-28:12 AM",50.4583
"2018-11-29:12 AM",62.6011
"2018-11-30:12 AM",67.6674
"2018-12-01:12 AM",68.747
"2018-12-02:12 AM",61.039
"2018-12-03:12 AM",54.9162
"2018-12-04:12 AM",46.107
"2018-12-05:12 AM",42.9201
"2018-12-06:12 AM",47.2494
"2018-12-07:12 AM",55.3593
"2018-12-08:12 AM",53.1271
"2018-12-09:12 AM",42.2688
"2018-12-10:12 AM",42.3198
"2018-12-11:12 AM",42.1079
"2018-12-12:12 AM",49.8114
"2018-12-13:12 AM",60.3507
"2018-12-14:12 AM",54.2637
"2018-12-15:12 AM",49.5536
"2018-12-16:12 AM",50.8172
"2018-12-17:12 AM",51.6214
"2018-12-18:12 AM",51.4818
"2018-12-19:12 AM",53.4083
"2018-12-20:12 AM",51.7284
"2018-12-21:12 AM",47.457
"2018-12-22:12 AM",51.0712
"2018-12-23:12 AM",58.179
"2018-12-24:12 AM",50.8302
"2018-12-25:12 AM",57.7234
"2018-12-26:12 AM",61.0945
"2018-12-27:12 AM",64.7485
"2018-12-28:12 AM",55.7746
"2018-12-29:12 AM",49.3084
"2018-12-30:12 AM",51.744
"2018-12-31:12 AM",61.6363
"2019-01-01:12 AM",54.3488
"2019-01-02:12 AM",54.3603
"2019-01-03:12 AM",54.3297
"2019-01-04:12 AM",46.567
"2019-01-05:12 AM",48.5467
"2019-01-06:12 AM",52.8006
"2019-01-07:12 AM",58.9609
"2019-01-08:12 AM",62.6265
"2019-01-09:12 AM",52.5925
"2019-01-10:12 AM",45.0023
"2019-01-11:12 AM",46.906
"2019-01-12:12 AM",56.2581
"2019-01-13:12 AM",44.6538
"2019-01-14:12 AM",41.7929
"2019-01-15:12 AM",41.8474
"2019-01-16:12 AM",47.0286
"2019-01-17:12 AM",56.26
"2019-01-18:12 AM",60.0679
"2019-01-19:12 AM",54.2467
"2019-01-20:12 AM",36.2975
"2019-01-21:12 AM",40.9568
"2019-01-22:12 AM",56.7415
"2019-01-23:12 AM",50.5
"2019-01-24:12 AM",38.314
"2019-01-25:12 AM",42.4461
"2019-01-26:12 AM",47.1189
"2019-01-27:12 AM",49.9631
"2019-01-28:12 AM",51.7741
"2019-01-29:12 AM",40.9599
"2019-01-30:12 AM",39.1512
"2019-01-31:12 AM",45.8618
"2019-02-01:12 AM",54.6309
"2019-02-02:12 AM",55.9978
"2019-02-03:12 AM",58.9984
"2019-02-04:12 AM",63.5997
"2019-02-05:12 AM",66.1563
"2019-02-06:12 AM",67.7705
"2019-02-07:12 AM",64.5687
"2019-02-08:12 AM",41.878
"2019-02-09:12 AM",41.0499
"2019-02-10:12 AM",53.1149
"2019-02-11:12 AM",64.0782
"2019-02-12:12 AM",59.5108
"2019-02-13:12 AM",48.9054
"2019-02-14:12 AM",57.0974
"2019-02-15:12 AM",63.4784
"2019-02-16:12 AM",57.3597
"2019-02-17:12 AM",59.4453
"2019-02-18:12 AM",47.4048
"2019-02-19:12 AM",50.6221
"2019-02-20:12 AM",56.2694
"2019-02-21:12 AM",55.6779
"2019-02-22:12 AM",62.5933
"2019-02-23:12 AM",68.6372
"2019-02-24:12 AM",53.7143
"2019-02-25:12 AM",50.1073
"2019-02-26:12 AM",54.19
"2019-02-27:12 AM",61.1388
"2019-02-28:12 AM",61.993
"2019-03-01:12 AM",56.8191
"2019-03-02:12 AM",59.3501
"2019-03-03:12 AM",55.9045
"2019-03-04:12 AM",38.4361
"2019-03-05:12 AM",36.0766
"2019-03-06:12 AM",40.0838
"2019-03-07:12 AM",48.4608
"2019-03-08:12 AM",63.9986
"2019-03-09:12 AM",68.2381
"2019-03-10:12 AM",66.7999
"2019-03-11:12 AM",64.9519
"2019-03-12:12 AM",62.6338
"2019-03-13:12 AM",67.879
"2019-03-14:12 AM",68.9144
"2019-03-15:12 AM",54.6116
