"DateTime","(deg F) Mean Temperature (CFSR) at Oklahoma, 2010-01-01 to 2019-03-14"
"2018-07-11:12 AM",86.4027
"2018-07-12:12 AM",86.9497
"2018-07-13:12 AM",85.0728
"2018-07-14:12 AM",85.5316
"2018-07-15:12 AM",84.4297
"2018-07-16:12 AM",86.8442
"2018-07-17:12 AM",83.1634
"2018-07-18:12 AM",86.4579
"2018-07-19:12 AM",90.2853
"2018-07-20:12 AM",94.8191
"2018-07-21:12 AM",93.072
"2018-07-22:12 AM",88.2999
"2018-07-23:12 AM",83.5842
"2018-07-24:12 AM",83.2656
"2018-07-25:12 AM",85.2179
"2018-07-26:12 AM",84.3724
"2018-07-27:12 AM",80.2231
"2018-07-28:12 AM",82.6111
"2018-07-29:12 AM",82.9852
"2018-07-30:12 AM",77.0565
"2018-07-31:12 AM",74.4827
"2018-08-01:12 AM",76.8434
"2018-08-02:12 AM",80.5336
"2018-08-03:12 AM",82.7148
"2018-08-04:12 AM",84.781
"2018-08-05:12 AM",86.5351
"2018-08-06:12 AM",88.4651
"2018-08-07:12 AM",87.1399
"2018-08-08:12 AM",79.8548
"2018-08-09:12 AM",81.7588
"2018-08-10:12 AM",83.583
"2018-08-11:12 AM",81.4818
"2018-08-12:12 AM",76.5595
"2018-08-13:12 AM",74.4813
"2018-08-14:12 AM",76.2652
"2018-08-15:12 AM",79.7515
"2018-08-16:12 AM",82.0454
"2018-08-17:12 AM",82.7247
"2018-08-18:12 AM",80.7832
"2018-08-19:12 AM",78.2845
"2018-08-20:12 AM",75.2646
"2018-08-21:12 AM",75.222
"2018-08-22:12 AM",75.5832
"2018-08-23:12 AM",79.4606
"2018-08-24:12 AM",86.0043
"2018-08-25:12 AM",86.9043
"2018-08-26:12 AM",86.5778
"2018-08-27:12 AM",87.7941
"2018-08-28:12 AM",87.4708
"2018-08-29:12 AM",80.3516
"2018-08-30:12 AM",83.8501
"2018-08-31:12 AM",85.8486
"2018-09-01:12 AM",84.4279
"2018-09-02:12 AM",81.6562
"2018-09-03:12 AM",77.3233
"2018-09-04:12 AM",75.8934
"2018-09-05:12 AM",76.1479
"2018-09-06:12 AM",75.0785
"2018-09-07:12 AM",73.4479
"2018-09-08:12 AM",69.406
"2018-09-09:12 AM",67.478
"2018-09-10:12 AM",67.7952
"2018-09-11:12 AM",70.8386
"2018-09-12:12 AM",72.8224
"2018-09-13:12 AM",76.7077
"2018-09-14:12 AM",78.8463
"2018-09-15:12 AM",76.5462
"2018-09-16:12 AM",77.2599
"2018-09-17:12 AM",79.3094
"2018-09-18:12 AM",81.0586
"2018-09-19:12 AM",82.2931
"2018-09-20:12 AM",81.9316
"2018-09-21:12 AM",70.5229
"2018-09-22:12 AM",63.1929
"2018-09-23:12 AM",64.62
"2018-09-24:12 AM",69.4965
"2018-09-25:12 AM",71.4893
"2018-09-26:12 AM",60.5232
"2018-09-27:12 AM",58.6533
"2018-09-28:12 AM",63.685
"2018-09-29:12 AM",64.8822
"2018-09-30:12 AM",71.6502
"2018-10-01:12 AM",73.6209
"2018-10-02:12 AM",75.0481
"2018-10-03:12 AM",78.7091
"2018-10-04:12 AM",73.5517
"2018-10-05:12 AM",75.04
"2018-10-06:12 AM",69.5359
"2018-10-07:12 AM",66.2916
"2018-10-08:12 AM",71.566
"2018-10-09:12 AM",65.9899
"2018-10-10:12 AM",53.9406
"2018-10-11:12 AM",50.7198
"2018-10-12:12 AM",55.0045
"2018-10-13:12 AM",52.831
"2018-10-14:12 AM",51.9705
"2018-10-15:12 AM",39.5722
"2018-10-16:12 AM",44.83
"2018-10-17:12 AM",52.3247
"2018-10-18:12 AM",54.8868
"2018-10-19:12 AM",55.0814
"2018-10-20:12 AM",56.579
"2018-10-21:12 AM",53.4429
"2018-10-22:12 AM",55.2454
"2018-10-23:12 AM",55.791
"2018-10-24:12 AM",54.1053
"2018-10-25:12 AM",51.3504
"2018-10-26:12 AM",53.0109
"2018-10-27:12 AM",60.2478
"2018-10-28:12 AM",60.4483
"2018-10-29:12 AM",61.1346
"2018-10-30:12 AM",64.8655
"2018-10-31:12 AM",52.5303
"2018-11-01:12 AM",48.6298
"2018-11-02:12 AM",50.295
"2018-11-03:12 AM",54.6282
"2018-11-04:12 AM",48.9742
"2018-11-05:12 AM",54.4708
"2018-11-06:12 AM",53.6898
"2018-11-07:12 AM",49.3556
"2018-11-08:12 AM",44.3086
"2018-11-09:12 AM",38.4271
"2018-11-10:12 AM",34.4718
"2018-11-11:12 AM",38.5011
"2018-11-12:12 AM",32.7933
"2018-11-13:12 AM",23.5287
"2018-11-14:12 AM",28.6561
"2018-11-15:12 AM",39.1489
"2018-11-16:12 AM",47.829
"2018-11-17:12 AM",48.2877
"2018-11-18:12 AM",34.9453
"2018-11-19:12 AM",35.5948
"2018-11-20:12 AM",39.2612
"2018-11-21:12 AM",43.8244
"2018-11-22:12 AM",47.7118
"2018-11-23:12 AM",52.8476
"2018-11-24:12 AM",52.4541
"2018-11-25:12 AM",45.554
"2018-11-26:12 AM",33.1945
"2018-11-27:12 AM",36.6184
"2018-11-28:12 AM",43.5191
"2018-11-29:12 AM",51.7829
"2018-11-30:12 AM",54.1607
"2018-12-01:12 AM",53.0118
"2018-12-02:12 AM",42.5043
"2018-12-03:12 AM",35.3845
"2018-12-04:12 AM",29.5356
"2018-12-05:12 AM",35.4821
"2018-12-06:12 AM",41.0887
"2018-12-07:12 AM",34.9311
"2018-12-08:12 AM",32.8842
"2018-12-09:12 AM",32.2574
"2018-12-10:12 AM",34.6118
"2018-12-11:12 AM",43.2354
"2018-12-12:12 AM",46.5953
"2018-12-13:12 AM",48.834
"2018-12-14:12 AM",40.9843
"2018-12-15:12 AM",40.0986
"2018-12-16:12 AM",44.0314
"2018-12-17:12 AM",44.0202
"2018-12-18:12 AM",46.3032
"2018-12-19:12 AM",48.3147
"2018-12-20:12 AM",45.6962
"2018-12-21:12 AM",42.3865
"2018-12-22:12 AM",44.6029
"2018-12-23:12 AM",41.0207
"2018-12-24:12 AM",42.5511
"2018-12-25:12 AM",47.2397
"2018-12-26:12 AM",56.0631
"2018-12-27:12 AM",46.3487
"2018-12-28:12 AM",31.0932
"2018-12-29:12 AM",28.4774
"2018-12-30:12 AM",32.1658
"2018-12-31:12 AM",37.9929
"2019-01-01:12 AM",27.8713
"2019-01-02:12 AM",27.3317
"2019-01-03:12 AM",31.4757
"2019-01-04:12 AM",35.4544
"2019-01-05:12 AM",41.868
"2019-01-06:12 AM",51.426
"2019-01-07:12 AM",56.6407
"2019-01-08:12 AM",47.3031
"2019-01-09:12 AM",40.3457
"2019-01-10:12 AM",40.7601
"2019-01-11:12 AM",42.7707
"2019-01-12:12 AM",39.0846
"2019-01-13:12 AM",33.1988
"2019-01-14:12 AM",33.7744
"2019-01-15:12 AM",38.9518
"2019-01-16:12 AM",44.8709
"2019-01-17:12 AM",45.9259
"2019-01-18:12 AM",47.095
"2019-01-19:12 AM",31.4883
"2019-01-20:12 AM",30.5148
"2019-01-21:12 AM",38.4777
"2019-01-22:12 AM",45.0624
"2019-01-23:12 AM",30.9348
"2019-01-24:12 AM",34.6716
"2019-01-25:12 AM",28.9177
"2019-01-26:12 AM",36.7192
"2019-01-27:12 AM",41.4104
"2019-01-28:12 AM",41.2817
"2019-01-29:12 AM",33.0184
"2019-01-30:12 AM",30.4909
"2019-01-31:12 AM",35.4106
"2019-02-01:12 AM",44.519
"2019-02-02:12 AM",54.0995
"2019-02-03:12 AM",58.1027
"2019-02-04:12 AM",55.9726
"2019-02-05:12 AM",45.7241
"2019-02-06:12 AM",45.9934
"2019-02-07:12 AM",30.1487
"2019-02-08:12 AM",24.6483
"2019-02-09:12 AM",30.6261
"2019-02-10:12 AM",36.4692
"2019-02-11:12 AM",44.5932
"2019-02-12:12 AM",41.6844
"2019-02-13:12 AM",46.519
"2019-02-14:12 AM",55.9402
"2019-02-15:12 AM",38.0656
"2019-02-16:12 AM",31.3662
"2019-02-17:12 AM",34.4883
"2019-02-18:12 AM",29.3162
"2019-02-19:12 AM",29.692
"2019-02-20:12 AM",34.1433
"2019-02-21:12 AM",40.4751
"2019-02-22:12 AM",42.6195
"2019-02-23:12 AM",47.0147
"2019-02-24:12 AM",39.1028
"2019-02-25:12 AM",43.7979
"2019-02-26:12 AM",44.2598
"2019-02-27:12 AM",34.1796
"2019-02-28:12 AM",28.8612
"2019-03-01:12 AM",32.7526
"2019-03-02:12 AM",33.91
"2019-03-03:12 AM",26.4436
"2019-03-04:12 AM",18.8587
"2019-03-05:12 AM",25.3985
"2019-03-06:12 AM",33.9832
"2019-03-07:12 AM",45.3016
"2019-03-08:12 AM",50.6241
"2019-03-09:12 AM",58.8612
"2019-03-10:12 AM",42.8526
"2019-03-11:12 AM",45.7952
"2019-03-12:12 AM",53.9344
"2019-03-13:12 AM",58.9622
"2019-03-14:12 AM",47.8663
"2019-03-15:12 AM",41.774
