"DateTime","(deg F) Mean Temperature (CFSR) at Idaho, 2010-01-01 to 2019-03-14"
"2018-07-12:12 AM",67.0856
"2018-07-13:12 AM",69.5854
"2018-07-14:12 AM",71.2393
"2018-07-15:12 AM",70.8467
"2018-07-16:12 AM",70.8787
"2018-07-17:12 AM",70.4199
"2018-07-18:12 AM",70.5893
"2018-07-19:12 AM",69.1678
"2018-07-20:12 AM",68.6889
"2018-07-21:12 AM",68.5843
"2018-07-22:12 AM",66.9778
"2018-07-23:12 AM",68.6827
"2018-07-24:12 AM",72.3794
"2018-07-25:12 AM",72.684
"2018-07-26:12 AM",71.9672
"2018-07-27:12 AM",71.6808
"2018-07-28:12 AM",70.3103
"2018-07-29:12 AM",70.0336
"2018-07-30:12 AM",71.7301
"2018-07-31:12 AM",75.3582
"2018-08-01:12 AM",75.5231
"2018-08-02:12 AM",72.0477
"2018-08-03:12 AM",65.6852
"2018-08-04:12 AM",62.344
"2018-08-05:12 AM",64.2479
"2018-08-06:12 AM",65.6645
"2018-08-07:12 AM",68.0187
"2018-08-08:12 AM",71.9987
"2018-08-09:12 AM",76.3596
"2018-08-10:12 AM",79.7311
"2018-08-11:12 AM",76.6261
"2018-08-12:12 AM",69.5086
"2018-08-13:12 AM",67.1922
"2018-08-14:12 AM",67.521
"2018-08-15:12 AM",69.3424
"2018-08-16:12 AM",70.941
"2018-08-17:12 AM",70.752
"2018-08-18:12 AM",67.0464
"2018-08-19:12 AM",67.1718
"2018-08-20:12 AM",64.6729
"2018-08-21:12 AM",61.8323
"2018-08-22:12 AM",62.7847
"2018-08-23:12 AM",64.6122
"2018-08-24:12 AM",63.2583
"2018-08-25:12 AM",59.9063
"2018-08-26:12 AM",58.0527
"2018-08-27:12 AM",51.7186
"2018-08-28:12 AM",52.0552
"2018-08-29:12 AM",58.3142
"2018-08-30:12 AM",63.3148
"2018-08-31:12 AM",59.6692
"2018-09-01:12 AM",57.8806
"2018-09-02:12 AM",58.4325
"2018-09-03:12 AM",60.8493
"2018-09-04:12 AM",61.8636
"2018-09-05:12 AM",65.0377
"2018-09-06:12 AM",68.0562
"2018-09-07:12 AM",67.3986
"2018-09-08:12 AM",65.9872
"2018-09-09:12 AM",60.7892
"2018-09-10:12 AM",60.6186
"2018-09-11:12 AM",56.7277
"2018-09-12:12 AM",52.5837
"2018-09-13:12 AM",52.6622
"2018-09-14:12 AM",55.3132
"2018-09-15:12 AM",57.3046
"2018-09-16:12 AM",55.5771
"2018-09-17:12 AM",54.0955
"2018-09-18:12 AM",55.1946
"2018-09-19:12 AM",53.7404
"2018-09-20:12 AM",50.3467
"2018-09-21:12 AM",53.4663
"2018-09-22:12 AM",59.1856
"2018-09-23:12 AM",54.1809
"2018-09-24:12 AM",46.4652
"2018-09-25:12 AM",46.9933
"2018-09-26:12 AM",49.5327
"2018-09-27:12 AM",55.1759
"2018-09-28:12 AM",57.013
"2018-09-29:12 AM",57.1066
"2018-09-30:12 AM",52.0779
"2018-10-01:12 AM",51.0411
"2018-10-02:12 AM",55.5926
"2018-10-03:12 AM",52.7785
"2018-10-04:12 AM",46.5793
"2018-10-05:12 AM",41.3892
"2018-10-06:12 AM",42.6776
"2018-10-07:12 AM",40.9368
"2018-10-08:12 AM",40.4582
"2018-10-09:12 AM",39.4608
"2018-10-10:12 AM",38.3691
"2018-10-11:12 AM",38.541
"2018-10-12:12 AM",40.0278
"2018-10-13:12 AM",38.2113
"2018-10-14:12 AM",31.4278
"2018-10-15:12 AM",34.1512
"2018-10-16:12 AM",38.5306
"2018-10-17:12 AM",43.2572
"2018-10-18:12 AM",44.7881
"2018-10-19:12 AM",45.5335
"2018-10-20:12 AM",47.2406
"2018-10-21:12 AM",48.8228
"2018-10-22:12 AM",49.3799
"2018-10-23:12 AM",48.1806
"2018-10-24:12 AM",46.4376
"2018-10-25:12 AM",44.692
"2018-10-26:12 AM",46.546
"2018-10-27:12 AM",47.8089
"2018-10-28:12 AM",48.024
"2018-10-29:12 AM",40.9347
"2018-10-30:12 AM",34.2045
"2018-10-31:12 AM",33.5764
"2018-11-01:12 AM",40.2321
"2018-11-02:12 AM",43.5931
"2018-11-03:12 AM",38.0557
"2018-11-04:12 AM",38.6605
"2018-11-05:12 AM",35.4229
"2018-11-06:12 AM",32.2572
"2018-11-07:12 AM",28.9998
"2018-11-08:12 AM",26.3892
"2018-11-09:12 AM",26.0685
"2018-11-10:12 AM",27.448
"2018-11-11:12 AM",23.4777
"2018-11-12:12 AM",21.7594
"2018-11-13:12 AM",26.2519
"2018-11-14:12 AM",29.9948
"2018-11-15:12 AM",31.608
"2018-11-16:12 AM",33.15
"2018-11-17:12 AM",29.0532
"2018-11-18:12 AM",24.4909
"2018-11-19:12 AM",25.2685
"2018-11-20:12 AM",27.5115
"2018-11-21:12 AM",29.9453
"2018-11-22:12 AM",33.4537
"2018-11-23:12 AM",32.7731
"2018-11-24:12 AM",29.1922
"2018-11-25:12 AM",22.0788
"2018-11-26:12 AM",24.0258
"2018-11-27:12 AM",29.2417
"2018-11-28:12 AM",31.8625
"2018-11-29:12 AM",28.6862
"2018-11-30:12 AM",28.6153
"2018-12-01:12 AM",24.7143
"2018-12-02:12 AM",21.6453
"2018-12-03:12 AM",19.9375
"2018-12-04:12 AM",12.2
"2018-12-05:12 AM",10.5424
"2018-12-06:12 AM",8.8219
"2018-12-07:12 AM",15.1453
"2018-12-08:12 AM",19.2387
"2018-12-09:12 AM",19.7164
"2018-12-10:12 AM",21.8655
"2018-12-11:12 AM",21.7308
"2018-12-12:12 AM",24.6468
"2018-12-13:12 AM",18.923
"2018-12-14:12 AM",21.9616
"2018-12-15:12 AM",26.5717
"2018-12-16:12 AM",27.6989
"2018-12-17:12 AM",31.4857
"2018-12-18:12 AM",31.3183
"2018-12-19:12 AM",30.6982
"2018-12-20:12 AM",29.2991
"2018-12-21:12 AM",28.8574
"2018-12-22:12 AM",20.6461
"2018-12-23:12 AM",24.0256
"2018-12-24:12 AM",27.0779
"2018-12-25:12 AM",24.4756
"2018-12-26:12 AM",18.9702
"2018-12-27:12 AM",20.1454
"2018-12-28:12 AM",15.0381
"2018-12-29:12 AM",19.933
"2018-12-30:12 AM",24.9395
"2018-12-31:12 AM",12.2202
"2019-01-01:12 AM",5.3512
"2019-01-02:12 AM",11.4058
"2019-01-03:12 AM",17.5957
"2019-01-04:12 AM",22.7372
"2019-01-05:12 AM",24.5406
"2019-01-06:12 AM",28.7643
"2019-01-07:12 AM",23.8127
"2019-01-08:12 AM",20.3445
"2019-01-09:12 AM",29.9152
"2019-01-10:12 AM",31.4692
"2019-01-11:12 AM",26.904
"2019-01-12:12 AM",20.8555
"2019-01-13:12 AM",18.2777
"2019-01-14:12 AM",17.6187
"2019-01-15:12 AM",20.0214
"2019-01-16:12 AM",25.6105
"2019-01-17:12 AM",30.925
"2019-01-18:12 AM",28.9906
"2019-01-19:12 AM",29.6771
"2019-01-20:12 AM",32.9576
"2019-01-21:12 AM",26.8887
"2019-01-22:12 AM",18.5076
"2019-01-23:12 AM",25.3326
"2019-01-24:12 AM",26.2782
"2019-01-25:12 AM",25.9209
"2019-01-26:12 AM",27.7408
"2019-01-27:12 AM",29.5988
"2019-01-28:12 AM",24.0147
"2019-01-29:12 AM",18.0113
"2019-01-30:12 AM",19.2906
"2019-01-31:12 AM",24.0908
"2019-02-01:12 AM",28.7472
"2019-02-02:12 AM",33.332
"2019-02-03:12 AM",32.0124
"2019-02-04:12 AM",27.8445
"2019-02-05:12 AM",23.8725
"2019-02-06:12 AM",15.58
"2019-02-07:12 AM",9.8668
"2019-02-08:12 AM",12.8196
"2019-02-09:12 AM",16.5774
"2019-02-10:12 AM",17.598
"2019-02-11:12 AM",15.6074
"2019-02-12:12 AM",21.6646
"2019-02-13:12 AM",27.1234
"2019-02-14:12 AM",29.367
"2019-02-15:12 AM",28.6813
"2019-02-16:12 AM",21.4529
"2019-02-17:12 AM",19.1696
"2019-02-18:12 AM",14.3274
"2019-02-19:12 AM",10.9431
"2019-02-20:12 AM",18.9786
"2019-02-21:12 AM",14.1465
"2019-02-22:12 AM",10.1786
"2019-02-23:12 AM",18.0523
"2019-02-24:12 AM",23.2801
"2019-02-25:12 AM",26.3224
"2019-02-26:12 AM",26.4592
"2019-02-27:12 AM",29.4606
"2019-02-28:12 AM",29.7309
"2019-03-01:12 AM",20.4082
"2019-03-02:12 AM",18.6015
"2019-03-03:12 AM",15.4531
"2019-03-04:12 AM",16.9039
"2019-03-05:12 AM",21.2769
"2019-03-06:12 AM",31.2359
"2019-03-07:12 AM",32.0434
"2019-03-08:12 AM",23.7187
"2019-03-09:12 AM",19.6718
"2019-03-10:12 AM",19.2412
"2019-03-11:12 AM",21.2018
"2019-03-12:12 AM",27.0531
"2019-03-13:12 AM",25.3645
"2019-03-14:12 AM",22.3198
"2019-03-15:12 AM",24.4463
