"DateTime","(deg F) Mean Temperature (CFSR) at Nebraska, 2010-01-01 to 2019-03-14"
"2018-07-11:12 AM",84.9375
"2018-07-12:12 AM",84.4326
"2018-07-13:12 AM",76.4391
"2018-07-14:12 AM",76.4055
"2018-07-15:12 AM",75.9202
"2018-07-16:12 AM",76.1493
"2018-07-17:12 AM",75.6153
"2018-07-18:12 AM",76.3261
"2018-07-19:12 AM",79.8048
"2018-07-20:12 AM",78.402
"2018-07-21:12 AM",77.2871
"2018-07-22:12 AM",77.211
"2018-07-23:12 AM",74.6033
"2018-07-24:12 AM",74.0077
"2018-07-25:12 AM",75.5182
"2018-07-26:12 AM",72.1638
"2018-07-27:12 AM",67.9289
"2018-07-28:12 AM",68.8107
"2018-07-29:12 AM",66.646
"2018-07-30:12 AM",65.6449
"2018-07-31:12 AM",69.5021
"2018-08-01:12 AM",74.2384
"2018-08-02:12 AM",77.587
"2018-08-03:12 AM",81.295
"2018-08-04:12 AM",80.1201
"2018-08-05:12 AM",79.8397
"2018-08-06:12 AM",70.5162
"2018-08-07:12 AM",73.1813
"2018-08-08:12 AM",76.4895
"2018-08-09:12 AM",78.9134
"2018-08-10:12 AM",78.1003
"2018-08-11:12 AM",79.8384
"2018-08-12:12 AM",78.742
"2018-08-13:12 AM",76.0861
"2018-08-14:12 AM",72.1445
"2018-08-15:12 AM",72.7264
"2018-08-16:12 AM",72.306
"2018-08-17:12 AM",73.6129
"2018-08-18:12 AM",74.7235
"2018-08-19:12 AM",64.7463
"2018-08-20:12 AM",61.8373
"2018-08-21:12 AM",62.9524
"2018-08-22:12 AM",62.8099
"2018-08-23:12 AM",69.456
"2018-08-24:12 AM",75.8476
"2018-08-25:12 AM",76.9723
"2018-08-26:12 AM",80.1424
"2018-08-27:12 AM",79.6802
"2018-08-28:12 AM",66.9252
"2018-08-29:12 AM",63.379
"2018-08-30:12 AM",72.2563
"2018-08-31:12 AM",78.8211
"2018-09-01:12 AM",74.9226
"2018-09-02:12 AM",71.0467
"2018-09-03:12 AM",69.4261
"2018-09-04:12 AM",70.5286
"2018-09-05:12 AM",66.3345
"2018-09-06:12 AM",64.715
"2018-09-07:12 AM",64.983
"2018-09-08:12 AM",63.9451
"2018-09-09:12 AM",65.8033
"2018-09-10:12 AM",69.1518
"2018-09-11:12 AM",73.0008
"2018-09-12:12 AM",72.7763
"2018-09-13:12 AM",74.3749
"2018-09-14:12 AM",76.0091
"2018-09-15:12 AM",77.7544
"2018-09-16:12 AM",77.9356
"2018-09-17:12 AM",78.2681
"2018-09-18:12 AM",72.8947
"2018-09-19:12 AM",70.3463
"2018-09-20:12 AM",68.5341
"2018-09-21:12 AM",57.4929
"2018-09-22:12 AM",58.9152
"2018-09-23:12 AM",66.6876
"2018-09-24:12 AM",63.8971
"2018-09-25:12 AM",55.4189
"2018-09-26:12 AM",53.8786
"2018-09-27:12 AM",58.8938
"2018-09-28:12 AM",46.3597
"2018-09-29:12 AM",46.8154
"2018-09-30:12 AM",46.4261
"2018-10-01:12 AM",50.9709
"2018-10-02:12 AM",58.5714
"2018-10-03:12 AM",69.9953
"2018-10-04:12 AM",44.2056
"2018-10-05:12 AM",47.9946
"2018-10-06:12 AM",45.8515
"2018-10-07:12 AM",42.5518
"2018-10-08:12 AM",41.7601
"2018-10-09:12 AM",39.7497
"2018-10-10:12 AM",35.8423
"2018-10-11:12 AM",35.0533
"2018-10-12:12 AM",40.2228
"2018-10-13:12 AM",45.8236
"2018-10-14:12 AM",31.39
"2018-10-15:12 AM",28.9202
"2018-10-16:12 AM",42.1005
"2018-10-17:12 AM",48.9218
"2018-10-18:12 AM",54.2284
"2018-10-19:12 AM",55.1619
"2018-10-20:12 AM",48.6725
"2018-10-21:12 AM",52.1002
"2018-10-22:12 AM",52.5254
"2018-10-23:12 AM",48.8376
"2018-10-24:12 AM",50.1543
"2018-10-25:12 AM",49.3133
"2018-10-26:12 AM",51.9208
"2018-10-27:12 AM",55.9234
"2018-10-28:12 AM",52.2248
"2018-10-29:12 AM",56.5045
"2018-10-30:12 AM",49.2849
"2018-10-31:12 AM",45.7615
"2018-11-01:12 AM",45.5211
"2018-11-02:12 AM",42.8468
"2018-11-03:12 AM",42.4432
"2018-11-04:12 AM",38.7693
"2018-11-05:12 AM",43.5583
"2018-11-06:12 AM",38.0507
"2018-11-07:12 AM",31.0408
"2018-11-08:12 AM",27.8737
"2018-11-09:12 AM",21.7396
"2018-11-10:12 AM",25.3377
"2018-11-11:12 AM",29.3835
"2018-11-12:12 AM",22.5882
"2018-11-13:12 AM",26.6142
"2018-11-14:12 AM",37.2376
"2018-11-15:12 AM",42.4103
"2018-11-16:12 AM",42.3001
"2018-11-17:12 AM",28.206
"2018-11-18:12 AM",24.9202
"2018-11-19:12 AM",31.9138
"2018-11-20:12 AM",34.2811
"2018-11-21:12 AM",41.0475
"2018-11-22:12 AM",45.5225
"2018-11-23:12 AM",47.4537
"2018-11-24:12 AM",41.1136
"2018-11-25:12 AM",26.9512
"2018-11-26:12 AM",24.4674
"2018-11-27:12 AM",24.5097
"2018-11-28:12 AM",34.0075
"2018-11-29:12 AM",35.2497
"2018-11-30:12 AM",35.9143
"2018-12-01:12 AM",33.4279
"2018-12-02:12 AM",27.349
"2018-12-03:12 AM",20.1668
"2018-12-04:12 AM",22.0348
"2018-12-05:12 AM",24.8385
"2018-12-06:12 AM",20.2863
"2018-12-07:12 AM",19.6257
"2018-12-08:12 AM",22.1886
"2018-12-09:12 AM",24.8157
"2018-12-10:12 AM",25.263
"2018-12-11:12 AM",30.3028
"2018-12-12:12 AM",32.0263
"2018-12-13:12 AM",32.2909
"2018-12-14:12 AM",30.6909
"2018-12-15:12 AM",33.8938
"2018-12-16:12 AM",34.1316
"2018-12-17:12 AM",36.3486
"2018-12-18:12 AM",37.9627
"2018-12-19:12 AM",39.6963
"2018-12-20:12 AM",35.4846
"2018-12-21:12 AM",36.2674
"2018-12-22:12 AM",33.4359
"2018-12-23:12 AM",31.213
"2018-12-24:12 AM",33.4843
"2018-12-25:12 AM",32.4381
"2018-12-26:12 AM",35.425
"2018-12-27:12 AM",25.0891
"2018-12-28:12 AM",14.9211
"2018-12-29:12 AM",15.4641
"2018-12-30:12 AM",29.0106
"2018-12-31:12 AM",21.0567
"2019-01-01:12 AM",7.0038
"2019-01-02:12 AM",19.0859
"2019-01-03:12 AM",30.0774
"2019-01-04:12 AM",36.0835
"2019-01-05:12 AM",38.2543
"2019-01-06:12 AM",38.2869
"2019-01-07:12 AM",40.4607
"2019-01-08:12 AM",34.9065
"2019-01-09:12 AM",28.5724
"2019-01-10:12 AM",31.6751
"2019-01-11:12 AM",33.2856
"2019-01-12:12 AM",30.5006
"2019-01-13:12 AM",28.7215
"2019-01-14:12 AM",30.6068
"2019-01-15:12 AM",32.4437
"2019-01-16:12 AM",28.3618
"2019-01-17:12 AM",31.575
"2019-01-18:12 AM",26.769
"2019-01-19:12 AM",18.7754
"2019-01-20:12 AM",24.8133
"2019-01-21:12 AM",23.7733
"2019-01-22:12 AM",20.986
"2019-01-23:12 AM",23.7652
"2019-01-24:12 AM",19.3548
"2019-01-25:12 AM",21.8737
"2019-01-26:12 AM",29.8465
"2019-01-27:12 AM",34.2984
"2019-01-28:12 AM",26.9499
"2019-01-29:12 AM",19.0744
"2019-01-30:12 AM",10.8687
"2019-01-31:12 AM",23.1118
"2019-02-01:12 AM",35.2495
"2019-02-02:12 AM",41.621
"2019-02-03:12 AM",44.458
"2019-02-04:12 AM",23.2837
"2019-02-05:12 AM",15.7791
"2019-02-06:12 AM",12.3363
"2019-02-07:12 AM",4.3914
"2019-02-08:12 AM",9.9142
"2019-02-09:12 AM",19.2639
"2019-02-10:12 AM",20.39
"2019-02-11:12 AM",23.4662
"2019-02-12:12 AM",24.7863
"2019-02-13:12 AM",32.806
"2019-02-14:12 AM",29.8004
"2019-02-15:12 AM",15.7809
"2019-02-16:12 AM",16.4147
"2019-02-17:12 AM",15.9611
"2019-02-18:12 AM",10.5355
"2019-02-19:12 AM",14.3541
"2019-02-20:12 AM",19.4043
"2019-02-21:12 AM",19.209
"2019-02-22:12 AM",23.9878
"2019-02-23:12 AM",25.4845
"2019-02-24:12 AM",17.3493
"2019-02-25:12 AM",9.2406
"2019-02-26:12 AM",8.4461
"2019-02-27:12 AM",8.136
"2019-02-28:12 AM",16.1683
"2019-03-01:12 AM",22.7451
"2019-03-02:12 AM",13.8371
"2019-03-03:12 AM",0.0961
"2019-03-04:12 AM",3.5355
"2019-03-05:12 AM",12.3831
"2019-03-06:12 AM",20.0122
"2019-03-07:12 AM",23.9027
"2019-03-08:12 AM",28.6434
"2019-03-09:12 AM",30.4176
"2019-03-10:12 AM",26.1509
"2019-03-11:12 AM",29.3875
"2019-03-12:12 AM",37.7832
"2019-03-13:12 AM",41.7101
"2019-03-14:12 AM",31.4062
"2019-03-15:12 AM",29.8774
